,Unnamed: 0,Börsdata ID,Company,Industry,Volume,P/FCF,Assets Turn,Gross profit,Tot. Assets,ROC,Market Cap,Volatility,ROE,FCF,Total Equity,Return 3m,Return 6m,Return 1y,Country,List,Tick,EV/EBIT,Last Report,Yahoo,Yield,P/E,P/S,P/B,Asset Growth,Info - Stock price,Info - Report,Sector,FCFROE,GPA,EA ret,EA ret std,1 Year Volatility,1 Year MAD,EA Volatility,Beta,Res_Mom_1Y,Res_Mom_6m,Return 3m Rank,Return 6m Rank,Return 1y Rank,EA ret std Rank,Res_Mom_1Y Rank,Res_Mom_6m Rank,P/E Rank,P/B Rank,P/S Rank,P/FCF Rank,EV/EBIT Rank,Asset Growth Rank,Yield Rank,ROE Rank,ROC Rank,FCFROE Rank,GPA Rank,Assets Turn Rank,PMOM Rank,IMOM Rank,Momentum Rank,Quality Rank,Value Rank,Gestalt Rank
6,6,1015,AddLife,Biotechnology,68.787,4739.597,0.714,3235.0,12372.0,0.18658,27330.84,70.613,0.15777,-2347.0,4551.0,-0.13488,-0.36949,-0.0387599999999999,Sweden,Large Cap,ALIF B,30.982,2022-04-28,ALIF-B.ST,0.00896,37.865,3.093,6.005,1.7444499999999998,2022-04-28,Q1-2022,Health Care,-0.5157108327840035,0.2614775299062399,-0.0605633276856188,-0.6845188354942461,0.6193453042465669,0.5312146203183575,0.810893781344593,1.2131393047427903,-2.203280721874878,-3.115271346405868,204.0,280.0,124.0,246.0,254.0,303.0,187.0,270.0,203.0,250.0,192.0,324.0,148.0,107.0,96.0,305.0,152.0,160.5,210.0,285.0,272.0,172.0,266.0,260.0
109,109,73,Enea,IT Consulting,7.127,4739.597,0.331,682.5,3035.8,0.07255,2561.758,73.074,0.08213,-246.8,1809.4,-0.50756,-0.49154,-0.52837,Sweden,Mid Cap,ENEA,18.571,2022-04-27,ENEA.ST,0.0,17.036,2.483,1.416,0.23281,2022-04-28,Q1-2022,Technology,-0.1363988062341107,0.2248171816325186,-0.3716377994102653,-7.065122009675469,0.6112559070428414,0.4317274242446498,0.4821030251344759,1.5616821752105878,-3.065731495140543,-2.2693903619742546,339.0,312.0,278.0,347.0,277.0,286.0,94.0,51.0,185.0,250.0,128.0,201.0,261.5,189.0,215.0,209.0,186.0,258.0,302.0,292.0,337.0,231.0,144.0,261.5
345,345,1748,Zordix,Gaming,1.582,4739.597,0.277,178.971,1672.169,0.01903,599.353,50.469,0.0034599999999999,-310.193,720.871,-0.3636399999999999,-0.53754,-0.66594,Sweden,First North,ZORDIX B,25.753,2022-02-24,ZORDIX-B.ST,0.0,183.771,1.159,0.831,17.002380000000002,2022-04-28,Q4-2021,Consumer Durables,-0.4303030639323817,0.107029253622092,-0.004948236191927,-0.0879704630193754,0.6077911932440281,0.5459614729502296,0.5155291021039997,,-0.7618721400511916,0.2271366935486749,320.0,319.0,306.0,186.0,174.0,174.0,235.0,13.0,93.0,250.0,178.0,346.0,261.5,242.0,243.0,293.0,281.0,275.0,321.0,179.5,248.5,282.0,181.5,261.5
203,203,1854,Mentice,Medical Equipment,0.649,4739.597,0.707,155.071,261.904,-0.14688,2105.365,62.29,-0.21325,-31.032,136.887,0.11549,-0.23077,0.0241,Sweden,First North,MNTC,314.914,2022-02-03,MNTC.ST,0.0,2041.785,11.068,15.38,0.06781,2022-04-28,Q4-2021,Health Care,-0.2266979333318722,0.5920909951738041,-0.0205192575411028,-0.3480029471032698,0.6249922063620311,0.5954465936982828,0.540403761916956,,-0.7618721400511916,0.2271366935486749,60.0,210.0,104.0,219.0,174.0,174.0,294.5,336.0,286.0,250.0,297.5,94.0,261.5,297.0,281.0,240.0,37.0,163.0,155.5,179.5,185.0,218.0,312.0,263.0
188,188,1772,Lime Technologies,IT Services,3.937,4739.597,0.639,193.385,670.564,0.19325,3512.025,57.811,0.34652,-95.624,161.074,-0.0951399999999999,-0.2219,-0.23672,Sweden,Mid Cap,LIME,49.791,2022-04-26,LIME.ST,0.00983,62.936,8.195,21.804,0.7919499999999999,2022-04-28,Q1-2022,Technology,-0.5936650235295577,0.2883915629231512,-0.0201241245190541,-0.2992272620259323,0.5355863000963414,0.4940130448722019,0.6163898521738972,1.1813160966804928,-3.953392191251668,-2.636372017637965,176.0,205.0,192.0,213.0,296.0,295.0,214.0,342.0,270.0,250.0,218.0,305.0,145.0,22.0,91.0,312.0,136.0,193.0,208.0,306.5,265.0,145.0,317.0,264.0
299,299,926,Stillfront,Gaming,123.726,4739.597,0.272,3305.0,20049.0,0.0645,10034.757,59.476,0.06023,-2556.0,9772.0,-0.52881,-0.48942,-0.7692100000000001,Sweden,Large Cap,SF,13.234,2022-02-16,SF.ST,0.0,13.083,1.69,1.027,0.6213000000000001,2022-04-28,Q4-2021,Consumer Durables,-0.261563651248465,0.1648461269888772,-0.2968836239694471,-5.206566562608896,0.645488961388745,0.5684388413614658,0.5226060833268538,0.5317273634630744,-7.44645441586994,-2.495577413637053,340.0,310.0,317.0,345.0,330.0,293.0,59.0,24.0,133.0,250.0,82.0,297.0,261.5,213.0,224.0,251.0,240.0,277.0,323.0,319.5,342.0,256.5,129.0,265.0
303,303,1489,Surgical Science,Medical Equipment,22.28,4739.597,0.092,265.942,3978.133,0.0164799999999999,9469.306,63.423,0.02406,-2693.531,3585.074,-0.02714,-0.27188,0.34488,Sweden,First North,SUS,161.927,2022-02-16,SUS.ST,0.0,91.827,25.818,2.641,7.42338,2022-04-28,Q4-2021,Health Care,-0.7513181038940897,0.0668509574717587,0.1111903594564648,1.7474425246695398,0.6621315434623214,0.6227550666754088,0.5831816858811515,1.67455902450935,-0.3049471750555422,-2.07171267988934,133.0,228.0,52.0,44.0,138.0,282.0,225.0,153.0,316.0,250.0,242.0,342.0,261.5,231.0,245.0,331.0,299.0,315.0,133.5,227.0,121.5,305.0,302.0,266.0
274,274,1759,Scandion Oncology,Biotechnology,1.216,4739.597,0.693,-46.216,164.456,0.09772,546.938,66.803,-0.49085,-65.791,149.504,-0.0081599999999999,0.21398,-0.15951,Sweden,First North,SCOL,314.914,2022-02-17,SCOL.ST,0.0,2041.785,480.529,3.658,-0.38305,2022-04-28,Q4-2021,Health Care,-0.4400618043664384,-0.2810234956462519,-0.023096642595093,-0.3052247286824072,0.5947862165526401,0.4982724903575233,0.6935356348632294,-0.0655013603702105,-4.027982697919152,-0.3773485432214885,115.0,47.0,162.0,214.0,297.0,223.0,294.5,208.0,341.0,250.0,297.5,4.0,261.5,322.0,174.0,295.0,344.0,174.0,92.5,264.0,194.0,279.0,256.5,267.0
172,172,1434,Isofol Medical,Pharmaceuticals,2.008,4739.597,0.056,,401.363,0.09772,1376.108,64.617,-0.62926,-188.429,318.233,-0.02069,-0.01389,-0.48489,Sweden,Mid Cap,ISOFOL,314.914,2022-02-24,ISOFOL.ST,0.0,2041.785,61.414,4.324,1.70953,2022-04-28,Q4-2021,Health Care,-0.5921101834190672,0.23451224687890942,0.0389133915206231,0.3400412383687404,0.7191900167388776,0.5325217188833706,1.0488349180597578,2.2753285977253013,2.1316504769504023,1.894279450836819,127.0,98.0,271.0,138.0,71.0,83.0,294.5,234.0,329.0,250.0,297.5,322.0,261.5,332.0,174.0,311.0,174.0,325.0,189.0,65.0,114.0,281.0,341.0,268.0
112,112,291,Eolus Vind,Wind Energy,19.468,4739.597,1.387,171.0,1885.0,-0.0336,2666.294,79.719,-0.0150299999999999,-100.0,984.0,-0.01789,-0.32842,-0.50759,Sweden,Mid Cap,EOLU B,314.914,2022-02-18,EOLU-B.ST,0.01401,2041.785,1.004,2.71,0.04246,2022-04-28,Q4-2021,Utilities,-0.1016260162601626,0.0907161803713527,-0.1622401565722729,-2.409900369908748,0.6351102907661447,0.5435215091093397,0.6170195312116413,1.4725936977110283,-5.029166112811349,-1.0877784008596971,124.0,253.5,275.0,322.0,313.0,248.0,294.5,157.0,76.0,250.0,297.5,76.0,127.5,247.0,263.0,196.0,291.0,34.5,281.0,288.5,323.0,224.0,193.0,269.0
248,248,1326,PiezoMotor,Electrical Components,3.368,645.433,0.172,-20.574,520.652,-0.1909799999999999,910.061,50.404,-0.18989,1.41,374.907,-0.14483,-0.28462,-0.04124,Sweden,First North,PIEZO,314.914,2022-04-20,PIEZO.ST,0.0,2041.785,10.134,2.427,9.38687,2022-04-28,Q1-2022,Industrials,0.0037609327113124,-0.0395158378341003,0.0572543774284992,0.9791599153619632,0.6137349077193104,0.5401591406849096,0.5359135199824402,1.3702845546354676,1.3687931088153886,-1.618284086016305,212.0,236.0,126.0,83.0,93.0,264.0,294.5,139.5,282.0,150.0,297.5,343.0,261.5,290.0,288.0,149.0,332.0,300.0,185.0,210.0,160.0,287.5,295.0,270.0
82,82,1542,Climeon,Renewable Energy,1.639,4739.597,0.053,4.126,545.788,-0.58357,750.145,97.047,-0.30437,-168.936,352.362,-0.15302,0.68267,-0.6784699999999999,Sweden,First North,CLIME B,314.914,2022-02-09,CLIME-B.ST,0.0,2041.785,12.973,2.129,-0.14227,2022-04-28,Q4-2021,Utilities,-0.4794387590035248,0.0075597118295015,-0.1618912746165692,-1.2443707638835495,0.8996623380234234,0.7717932997699926,1.1923761660358936,1.3319324918786686,-0.8580186227366049,3.781502274484921,218.0,9.0,309.0,285.0,201.0,29.0,294.5,117.0,293.0,250.0,297.5,22.0,261.5,311.0,313.0,301.0,320.0,326.5,158.0,104.0,184.0,334.0,225.5,271.0
85,85,56,Concejo B,Security & Surveillance,0.855,28.579,0.175,21.4,1490.2,-0.1824899999999999,568.717,48.412,-0.01536,19.9,950.5,-0.33607,-0.29565,-0.43357,Sweden,Small Cap,CNCJO B,314.914,2022-02-24,CNCJO-B.ST,0.0,2041.785,2.177,0.598,0.03963,2022-04-28,Q4-2021,Technology,0.0209363492898474,0.0143604885250301,-0.1928633681246365,-4.444033559612644,0.4044075951208579,0.3210722533415985,0.3977517142297711,0.5691017466334704,-2.5855303719450555,-2.398336147675057,313.0,242.0,258.0,344.0,264.0,290.0,294.5,6.0,162.0,89.0,297.5,73.0,261.5,248.0,287.0,139.0,315.0,299.0,266.5,282.0,325.0,272.5,147.0,272.0
336,336,166,Vivesto,Pharmaceuticals,2.174,4739.597,0.044,66.809,594.308,-0.23521,534.905,74.578,-0.24144,-26.407,549.713,-0.32808,-0.46091,-0.6531999999999999,Sweden,Mid Cap,VIVE,314.914,2022-02-24,VIVE.ST,0.0,2041.785,7.789,0.973,-0.41415,2022-04-28,Q4-2021,Health Care,-0.0480377942671903,0.1124147748305592,0.0353728965853948,0.4152727123569858,0.5961367356870689,0.4949972410653022,0.7806868659025686,0.5340893389946253,-4.090453134705306,-1.5747650997652634,310.0,303.0,300.0,130.0,299.0,262.0,294.5,22.0,267.0,250.0,297.5,3.0,261.5,302.0,290.0,170.0,277.0,328.0,310.0,288.5,266.0,291.0,189.5,273.0
201,201,136,Medivir,Biotechnology,0.508,4739.597,0.076,-37.6,335.8,-0.2222599999999999,432.511,42.697,-0.22448,-48.7,281.1,-0.08166,-0.17884,-0.03,Sweden,Small Cap,MVIR B,314.914,2022-02-15,MVIR-B.ST,0.0,2041.785,12.115,1.539,0.7535200000000001,2022-04-28,Q4-2021,Health Care,-0.1732479544646033,-0.1119714115544967,-0.0098984878114277,-0.1797136066432603,0.4011540830190063,0.3505582431075529,0.5048095189754699,0.7121133352374875,4.049244210576592,0.4259786160705681,168.0,181.0,122.0,199.0,33.0,141.0,294.5,63.0,290.0,250.0,297.5,304.0,261.5,299.0,289.0,227.0,338.0,319.0,148.0,77.0,136.0,319.0,292.0,274.0
9,9,2288,Advanced SolTech,Solar Energy,0.86,4739.597,0.067,125.175,1752.905,0.04559,1110.332,73.884,0.03212,-194.818,499.455,-0.2284199999999999,-0.8558,-0.94345,Sweden,First North,ASAB,31.453,2022-02-24,ASAB.ST,0.0,42.917,7.232,2.223,0.39446,2022-04-28,Q4-2021,Utilities,-0.3900611666716722,0.0714100307774808,0.0468099693057307,0.5919598825294119,0.9913764641544354,0.8658165368243205,0.7247458280634844,,-0.7618721400511916,0.2271366935486749,270.0,343.5,335.0,111.0,174.0,174.0,195.0,124.0,265.0,250.0,193.0,263.0,261.5,229.0,232.0,285.0,297.0,320.0,344.0,179.5,227.5,289.0,231.0,275.0
73,73,2252,Cary Group,Auto & Equipment,18.29,4739.597,0.623,1397.0,3417.0,0.06191,9585.422,64.889,0.01541,-379.0,1557.0,-0.14117,-0.24741,-0.94345,Sweden,Mid Cap,CARY,63.032,2022-02-11,CARY.ST,0.0,399.451,4.477,6.156,0.37522,2022-04-28,Q4-2021,Consumer Durables,-0.2434168272318561,0.4088381621305239,-0.0419445844028559,-0.570931670537215,0.650316449330196,0.5858032015483322,0.6733353321902381,,-0.7618721400511916,0.2271366935486749,210.0,220.0,335.0,238.0,174.0,174.0,238.0,273.0,235.0,250.0,230.0,256.0,261.5,238.0,225.0,245.0,85.0,196.0,291.0,179.5,260.0,211.0,287.0,276.0
67,67,2282,Byggfakta,Information Services,2.983,4739.597,0.125,1177.2,12394.7,0.00431,10268.602,44.316,-0.03863,-3850.6,7938.9,-0.08816,-0.30737,-0.94345,Sweden,Large Cap,BFG,265.038,,BFG.ST,0.0,2041.785,6.165,1.293,0.16854,2022-04-28,Q4-2021,Industrials,-0.4850294121351824,0.0949760784851589,-0.0008386829455529,-0.0152000319638715,0.4139222711195422,0.3951704442918432,0.5057,,-0.7618721400511916,0.2271366935486749,171.0,245.0,335.0,175.0,174.0,174.0,294.5,40.0,255.0,250.0,246.0,174.0,261.5,259.0,251.0,303.0,288.0,311.0,298.0,179.5,239.5,301.0,218.0,277.0
56,56,1577,Bio-Works,Pharmaceuticals,0.843,4739.597,0.181,52.774,120.861,-1.70767,593.555,49.317,-0.11927,-14.311,108.509,-0.17379,-0.14472,-0.1135399999999999,Sweden,First North,BIOWKS,314.914,2022-02-18,BIOWKS.ST,0.0,2041.785,10.328,5.47,1.6562899999999998,2022-04-28,Q4-2021,Health Care,-0.131887677519837,0.4366503669504638,0.0325155789344687,0.508054109475046,0.5655216914964277,0.5126077335426944,0.5865717802636271,1.800322033745928,-1.4123028694776507,0.2071888679063952,235.0,157.0,142.0,118.0,224.0,201.0,294.5,262.0,283.0,250.0,297.5,321.0,261.5,278.0,335.0,205.0,80.0,298.0,144.0,229.5,167.0,254.0,339.0,278.0
72,72,748,Cantargia,Biotechnology,5.62,4739.597,0.693,-352.709,600.244,-1.29322,1320.544,69.389,-0.6879500000000001,-448.874,532.745,-0.18137,-0.19585,-0.60633,Sweden,Mid Cap,CANTA,314.914,2022-02-24,CANTA.ST,0.0,2041.785,2.34,2.479,-0.35145,2022-04-28,Q4-2021,Health Care,-0.8425682080545102,-0.5876093721886433,0.0344915582591321,0.4282007680009381,0.7155519048288241,0.6390034071546481,0.7382526532932622,0.7418741645476865,-4.734407579539623,-0.2340057734573412,242.0,194.0,290.0,128.0,309.0,218.0,294.5,145.0,173.0,250.0,297.5,8.0,261.5,334.0,328.0,336.0,345.0,174.0,257.5,268.5,241.0,324.0,197.0,279.0
51,51,1538,BioArctic,Biotechnology,11.042,4739.597,0.026,-28.379,897.73,0.09772,6512.037,52.242,-0.15189,-144.869,788.676,-0.29167,-0.37437,-0.1765,Sweden,Mid Cap,BIOA B,314.914,2022-02-03,BIOA-B.ST,0.0,2041.785,244.006,8.257,-0.1452699999999999,2022-04-28,Q4-2021,Health Care,-0.1836863300011665,-0.0316119545965936,0.0339418667319406,0.7120484050510264,0.6164739222335711,0.5019321726461369,0.4368837074105242,0.925720961757464,-0.1322448463178591,-2.4334374042332314,295.0,282.0,170.0,98.0,133.0,292.0,294.5,300.0,337.0,250.0,297.5,21.0,261.5,285.0,174.0,231.0,331.0,332.0,236.0,229.5,187.0,285.5,293.0,280.0
319,319,745,Tobii,Biometric,9.419,4739.597,0.503,444.0,1224.0,-0.37805,2712.958,90.427,-0.21853,-324.0,840.0,-0.18123,-0.59265,-0.59556,Sweden,Mid Cap,TOBII,314.914,2022-02-08,TOBII.ST,0.0,2041.785,4.404,3.23,-0.26024,2022-04-28,Q4-2021,Technology,-0.3857142857142857,0.3627450980392157,0.0652911488902618,0.1849252994594395,1.6216291774872198,0.7496981471298587,3.2359188588566514,1.3011159036826034,-3.288806945953221,-1.839914660832449,241.0,325.0,287.0,161.0,282.0,272.0,294.5,197.0,233.0,250.0,297.5,13.0,261.5,298.0,303.0,282.0,99.0,229.0,315.0,282.0,278.5,259.0,229.0,281.0
91,91,2253,CTEK,Electrical Components,39.971,4739.597,0.588,492.4,1566.4,0.06686,5052.532,63.198,0.00672,-95.2,655.1,-0.34859,-0.5119,-0.94345,Sweden,Mid Cap,CTEK,67.879,2022-02-16,CTEK.ST,0.0,1136.364,5.453,7.713,0.07738,2022-04-28,Q4-2021,Industrials,-0.1453213249885513,0.3143513789581205,-0.1259766285403322,-2.01113767687672,0.7252590038483052,0.6858173935103534,0.5741003639074025,,-0.7618721400511916,0.2271366935486749,317.0,315.0,335.0,311.0,174.0,174.0,241.0,293.0,249.0,250.0,231.0,101.0,261.5,240.0,221.0,210.0,121.0,208.0,333.0,179.5,308.0,214.0,248.0,282.0
24,24,1793,Ascelia Pharma,Pharmaceuticals,0.779,4739.597,0.693,,333.493,-2.94836,719.181,42.503,-0.409,-116.597,307.834,-0.17296,-0.25714,-0.4460699999999999,Sweden,Small Cap,ACE,314.914,2022-02-10,ACE.ST,0.0,2041.785,2.34,2.336,0.3059,2022-04-28,Q4-2021,Health Care,-0.3787658283360512,0.23451224687890942,0.0147819974675516,0.3350889811071882,0.3743403851073663,0.3556704920557291,0.4043082651890138,0.8097349320988646,-5.165265316379847,-1.560735941751381,234.0,224.0,261.0,140.0,314.0,261.0,294.5,134.0,173.0,250.0,297.5,229.0,261.5,318.0,342.0,280.0,174.0,174.0,259.0,297.0,252.0,272.5,253.0,283.0
84,84,2097,CoinShares,Internet Transactions,2.518,4739.597,0.02,590.06,48293.32,-11.46209,5347.586,58.284,-10.80338,-1565.993,2433.299,0.0623299999999999,0.02083,-0.1934199999999999,Sweden,First North,CS,314.914,2022-02-22,CS.ST,0.0,2041.785,5.459,2.198,1.03309,2022-04-28,Q4-2021,Technology,-0.6435678476011374,0.0122182529592084,0.0392041817160813,0.5617428112216282,0.7035265363310844,0.6717896981273691,0.6396383778620904,,-0.7618721400511916,0.2271366935486749,75.0,89.0,176.0,115.0,174.0,174.0,294.5,121.0,250.0,250.0,297.5,311.0,261.5,347.0,347.0,319.0,316.0,336.0,122.5,179.5,132.0,347.0,299.0,284.0
4,4,2198,Acast,Online Services,7.596,4739.597,0.55,373.476,1864.981,-1.36358,2761.394,67.875,-0.20096,-141.889,1494.808,-0.17158,-0.36262,-0.94345,Sweden,First North,ACAST,314.914,2022-02-11,ACAST.ST,0.0,2041.785,2.692,1.847,1.71216,2022-04-28,Q4-2021,Technology,-0.0949212206517492,0.2002572680365108,-0.0039226607239044,-0.0438859424801426,0.628484444844347,0.57904322690373,0.8192094633062108,,-0.7618721400511916,0.2271366935486749,233.0,276.0,335.0,180.0,174.0,174.0,294.5,90.0,191.0,250.0,297.5,323.0,261.5,294.5,329.0,192.0,211.0,223.0,314.0,179.5,245.0,266.0,271.0,285.0
239,239,170,Orexo,Pharmaceuticals,1.716,4739.597,0.444,486.1,1273.7,-0.54982,631.74,53.281,-0.6393,-281.9,349.6,-0.272,-0.43408,-0.59912,Sweden,Mid Cap,ORX,314.914,2022-01-27,ORX.ST,0.0,2041.785,1.118,1.807,0.03309,2022-04-28,Q4-2021,Health Care,-0.8063501144164759,0.3816440292062495,-0.1752208122909245,-3.1799469318851705,0.4789767489490834,0.4102053411800465,0.5050163747096179,0.8081456582143637,-2.714414660052097,-1.631790890870965,286.0,295.0,288.0,335.0,269.0,266.0,294.5,89.0,88.0,250.0,297.5,66.0,261.5,333.0,311.0,334.0,93.0,236.0,300.0,271.5,329.0,278.0,175.5,286.0
45,45,1694,Better Collective,Gambling & Casinos,13.55,4739.597,0.296,1155.536,6153.004,0.08863,8170.266,53.101,0.05014,-1932.867,3551.934,-0.21081,-0.1902199999999999,-0.35076,Sweden,Mid Cap,BETCO,19.841,2022-02-24,BETCO.ST,0.0,42.281,4.48,2.3,0.89605,2022-04-28,Q4-2021,Consumer Durables,-0.544173118081586,0.1878003004711194,-0.1057008689758096,-1.916374060406596,0.5438925979145813,0.4857037484727803,0.5055195048940353,0.9615883526213094,-5.925324375961135,-1.3018243631237312,265.0,188.0,231.0,308.0,320.0,254.0,193.0,129.0,236.0,250.0,140.0,308.0,261.5,219.0,189.0,308.0,223.0,269.0,221.5,296.0,309.0,258.0,217.0,287.0
101,101,460,Ecoclime,Energy & Recycling,0.694,4739.597,0.394,89.854,359.617,-0.08176,587.454,39.722,-0.03952,-33.158,308.507,-0.01087,-0.29301,-0.34262,Sweden,First North,ECC B,314.914,2022-02-17,ECC-B.ST,0.0,2041.785,3.737,1.904,0.57502,2022-04-28,Q4-2021,Industrials,-0.1074789226824675,0.2498602680073522,-0.0053758887984645,-0.1214426912169156,0.4318664154548461,0.3743283200585483,0.4057126386078867,1.1733926624655515,-4.152979908575671,-1.92799874262462,119.0,240.0,225.0,188.0,300.0,277.0,294.5,96.0,217.0,250.0,297.5,293.0,261.5,261.0,273.0,198.0,157.0,247.0,245.0,301.0,268.5,245.0,272.0,288.0
173,173,1456,ISR Holding,Biotechnology,2.634,4739.597,0.693,-56.291,56.968,0.09772,455.804,78.938,-2.04009,-67.426,38.535,-0.08645,-0.27577,0.56331,Sweden,First North,ISR,314.914,2022-02-23,ISR.ST,0.0,2041.785,2.34,11.828,0.41003,2022-04-28,Q4-2021,Health Care,-1.7497340080446349,-0.988116135374245,-0.058780741191864,-0.7435582500700773,0.999104198206815,0.8341879626311173,0.7245355582886452,1.1339733909126095,2.012619042944489,-1.8096375226601635,170.0,230.0,30.0,251.0,74.0,270.0,294.5,322.0,173.0,250.0,297.5,267.0,261.5,345.0,174.0,345.0,346.0,174.0,117.0,152.0,177.0,295.0,318.0,289.0
70,70,1719,Calliditas Therapeutics,Pharmaceuticals,19.36,4739.597,0.157,-128.138,1459.91,-1.42146,3847.137,92.395,-0.49618,-485.928,1008.281,-0.21975,-0.1413599999999999,-0.43979,Sweden,Mid Cap,CALTX,314.914,2022-02-24,CALTX.ST,0.0,2041.785,16.774,3.816,-0.03089,2022-04-28,Q4-2021,Health Care,-0.4819370790484002,-0.0877711639758615,-0.0218953515657228,-0.2038748521620917,0.7838809551374412,0.6062754997846769,0.9843009557433928,1.419076965982879,-2.6774059979566145,2.112757454026445,268.0,155.0,260.0,204.0,266.0,75.0,294.5,217.0,301.0,250.0,297.5,39.0,261.5,324.0,330.0,302.0,337.0,306.0,219.0,151.0,196.0,340.0,260.5,290.0
156,156,431,Humble Group,Food Processing,19.601,4739.597,0.23,569.0,6613.0,-0.05888,4146.162,60.631,-0.12714,-2392.0,2690.0,-0.25861,-0.3372,-0.3095799999999999,Sweden,First North,HUMBLE,314.914,2022-02-25,HUMBLE.ST,0.0,2041.785,2.58,1.541,12.79611,2022-04-28,Q4-2021,Food and Beverage,-0.8892193308550186,0.086042643278391,0.1438254116035033,2.656534118186776,0.5629874132016038,0.5136696722121968,0.4962035541113986,1.2274945025367985,-7.891789914799642,-5.771798580634783,281.0,266.0,213.0,18.0,333.0,332.0,294.5,64.0,187.0,250.0,297.5,345.0,261.5,283.0,269.0,338.0,294.0,286.0,253.5,338.5,217.5,315.0,267.0,291.0
169,169,1860,Inzile,Auto & Equipment,0.976,4739.597,0.01,-5.924,286.964,-0.15712,1192.311,48.648,-0.19594,-1.815,253.284,0.2542299999999999,0.19881,-0.47585,Sweden,First North,INZILE,314.914,2022-03-30,INZILE.ST,0.0,2041.785,1803.195,4.707,3.98582,2022-04-28,Q4-2021,Consumer Durables,-0.0071658691429383,-0.0206437044367934,0.0190526344200632,0.324020057731484,0.827359283094264,0.6605684672167413,0.5389181153138047,,-0.7618721400511916,0.2271366935486749,26.0,50.0,268.0,143.0,174.0,174.0,294.5,244.0,346.5,250.0,297.5,337.0,261.5,292.0,284.0,153.0,328.0,340.0,158.0,179.5,161.5,297.0,346.0,292.0
298,298,386,Starbreeze B,Gaming,1.352,4739.597,0.186,69.387,674.147,-0.12293,695.625,45.769,-0.84246,-35.138,122.817,-0.0204099999999999,-0.2026599999999999,-0.34247,Sweden,Small Cap,STAR B,314.914,2022-02-16,STAR-B.ST,0.0,2041.785,5.534,5.664,-0.04876,2022-04-28,Q4-2021,Consumer Durables,-0.2861004584055953,0.1029256230466055,-0.0005711977465699,-0.0121120568469171,0.4200688088619677,0.3903068757681955,0.4322233529000396,1.2362111807258818,-3.106345792071818,-0.1550702809983113,126.0,197.0,224.0,172.0,279.0,212.0,294.5,265.0,251.0,250.0,297.5,36.0,261.5,339.0,279.0,262.0,282.0,296.0,223.0,252.0,236.5,314.0,255.0,293.0
107,107,1374,Embracer,Gaming,387.152,4739.597,0.236,12294.5,60230.5,-0.04662,73273.479,53.346,-0.05847,-5673.7,42031.602,-0.26056,-0.17503,-0.48887,Sweden,First North,EMBRAC B,314.914,2022-02-17,EMBRAC-B.ST,0.0,2041.785,4.423,1.743,1.47261,2022-04-28,Q3-2022,Consumer Durables,-0.1349865275180327,0.2041241563659607,0.0131749415741557,0.2217829604759152,0.4903047387667098,0.4711493229903884,0.5444527109804362,0.2679259438743606,-9.030320907796924,-1.9679101357280384,282.0,179.0,272.0,157.0,341.0,278.0,294.5,84.0,234.0,250.0,297.5,318.0,261.5,263.0,265.0,207.0,210.0,284.0,234.5,315.0,257.5,264.0,285.0,294.0
132,132,2238,Fragbite,Gaming,1.143,4739.597,0.408,42.793,304.258,-0.29061,527.484,73.709,-0.24795,-54.078,203.254,-0.16201,0.49626,-0.94345,Sweden,First North,FRAG,314.914,2022-02-25,FRAG.ST,0.0,2041.785,4.252,2.595,3.21083,2022-04-28,Q4-2021,Consumer Durables,-0.2660611845277338,0.1406470824103228,-0.0669437531904918,-0.6913816431331387,0.6596724246966706,0.5834373394129069,0.8874254020099723,,-0.7618721400511916,0.2271366935486749,225.0,13.0,335.0,247.0,174.0,174.0,294.5,151.5,229.0,250.0,297.5,334.0,261.5,303.0,297.0,254.0,262.0,243.0,174.0,179.5,210.0,287.5,311.0,295.0
331,331,2202,Vimian Group,Medical Supplies,17.552,4739.597,0.271,1265.345,6599.375,0.04211,23830.974,61.921,0.01836,-1019.525,3681.364,-0.03088,-0.33694,-0.94345,Sweden,First North,VIMIAN,112.93,2022-03-10,VIMIAN.ST,0.0,283.202,13.347,6.473,0.4041599999999999,2022-04-28,Q4-2021,Health Care,-0.2769421877325904,0.191737096315939,0.0018018242848005,0.0270014869371554,0.5639605915904937,0.564616127329848,0.6115956645888478,,-0.7618721400511916,0.2271366935486749,135.0,265.0,335.0,169.0,174.0,174.0,237.0,277.0,296.0,250.0,241.0,265.0,261.5,237.0,236.0,257.0,219.0,278.0,306.0,179.5,242.0,261.5,313.0,296.0
341,341,983,Xbrane Biopharma,Biotechnology,2.224,4739.597,0.693,,688.427,-1.04035,2148.432,68.106,-0.43632,-296.96,431.741,-0.01943,-0.35874,-0.1686,Sweden,Mid Cap,XBRANE,314.914,2022-02-24,XBRANE.ST,0.0,2041.785,2.34,4.976,0.48444,2022-04-28,Q4-2021,Health Care,-0.6878197808408282,0.23451224687890942,0.021197556390086,0.2601742960763055,0.6111119717599236,0.5576616144039588,0.7467256233273286,1.479050879107444,-1.4777610616891803,-1.6701857472690536,125.0,273.0,166.0,152.0,227.0,267.0,294.5,250.0,173.0,250.0,297.5,280.0,261.5,320.0,324.0,323.0,174.0,174.0,231.0,255.0,232.0,280.0,308.0,297.0
