,Unnamed: 0,Börsdata ID,Company,Industry,Volume,P/FCF,Assets Turn,Gross profit,Tot. Assets,ROC,Market Cap,Volatility,ROE,FCF,Total Equity,Return 3m,Return 6m,Return 1y,Country,List,Tick,EV/EBIT,Last Report,Yahoo,Yield,P/E,P/S,P/B,Asset Growth,Info - Stock price,Info - Report,Sector,FCFROE,GPA,EA ret,EA ret std,1 Year Volatility,1 Year MAD,EA Volatility,Beta,Res_Mom_1Y,Res_Mom_6m,Return 3m Rank,Return 6m Rank,Return 1y Rank,EA ret std Rank,Res_Mom_1Y Rank,Res_Mom_6m Rank,P/E Rank,P/B Rank,P/S Rank,P/FCF Rank,EV/EBIT Rank,Asset Growth Rank,Yield Rank,ROE Rank,ROC Rank,FCFROE Rank,GPA Rank,Assets Turn Rank,PMOM Rank,IMOM Rank,Momentum Rank,Quality Rank,Value Rank,Gestalt Rank
60,60,1538,BioArctic,Biotechnology,12.211,2997.131,0.026,-28.379,897.73,0.091675,8392.118,48.273,-0.15189,-144.869,788.676,-0.15664,-0.36382,0.009,Sweden,Mid Cap,BIOA B,463.802,2022-02-03,BIOA-B.ST,0.0,53600.0,314.453,10.641,-0.1452699999999999,2022-03-03,Q4-2021,Health Care,-0.1836863300011665,-0.0316119545965936,0.0339418667319406,0.7120484050510264,0.5697228461639389,0.4519857510931929,0.4368837074105242,0.7157138819634324,0.4663990304908036,-3.3250323287481085,195.0,274.0,141.0,104.0,123.0,319.0,310.5,338.0,359.0,264.0,312.0,23.0,272.0,299.0,184.5,251.0,347.0,351.0,210.0,246.0,174.0,307.0,319.0,289.5
452,452,1748,Zordix,Gaming,2.792,2997.131,0.277,178.971,1672.169,0.01903,618.176,61.455,0.0034599999999999,-310.193,720.871,-0.30667,-0.46392,-0.50239,Sweden,First North,ZORDIX B,26.638,2022-02-24,ZORDIX-B.ST,0.0,248.21,1.196,0.858,17.002380000000002,2022-03-03,Q4-2021,Consumer Durables,-0.4303030639323817,0.107029253622092,-0.004948236191927,-0.0879704630193754,0.6281491818975163,0.567625618376572,0.5155291021039997,,0.0339904601387046,-0.1373489980930668,299.0,305.0,290.0,199.0,168.0,176.0,246.0,14.0,98.0,264.0,186.0,365.0,272.0,251.0,248.0,311.0,301.0,288.0,309.0,166.0,311.5,300.0,189.0,291.0
450,450,372,Xvivo Perfusion,Medical Equipment,19.564,2997.131,0.168,188.121,1542.596,-0.0178,7094.51,58.858,0.00634,-199.762,1285.45,-0.10428,-0.46968,-0.25542,Sweden,Mid Cap,XVIVO,463.802,2022-01-27,XVIVO.ST,0.0,847.428,27.457,5.519,0.34103,2022-03-03,Q4-2021,Health Care,-0.1554023882686996,0.1219509191000106,0.1743553018425037,3.6058022374601415,0.4843958187161665,0.4626582744527701,0.4431725956623425,1.7581523326544526,0.4317489340584704,-1.4226765054773691,146.0,308.0,223.0,7.0,125.0,263.0,248.0,284.0,334.0,264.0,312.0,254.0,272.0,250.0,266.0,237.0,293.0,317.0,279.0,223.0,165.0,292.0,345.0,292.0
448,448,983,Xbrane Biopharma,Biotechnology,3.977,2997.131,0.7015,,688.427,-1.04035,2254.692,66.192,-0.43632,-296.96,431.741,-0.07738,-0.34965,-0.11005,Sweden,Mid Cap,XBRANE,463.802,2022-02-24,XBRANE.ST,0.0,53600.0,2.539,5.222,0.48444,2022-03-03,Q4-2021,Health Care,-0.6878197808408282,0.2351477162741392,0.021197556390086,0.2601742960763055,0.6018831344907827,0.5534856888580262,0.7467256233273286,1.4313926596488356,-0.5318598878784441,-2.5493232556256373,132.0,263.0,181.0,152.0,222.0,306.0,310.5,271.0,184.5,264.0,312.0,289.0,272.0,338.0,338.0,339.0,184.5,184.5,230.0,275.0,178.5,298.0,326.0,293.0
309,309,166,Oasmia Pharmaceutical,Pharmaceuticals,3.038,2997.131,0.044,66.809,594.308,-0.23521,685.782,71.936,-0.24144,-26.407,549.713,-0.26853,-0.47259,-0.58279,Sweden,Mid Cap,OASM,463.802,2022-02-24,OASM.ST,0.0,53600.0,9.986,1.248,-0.41415,2022-03-03,Q4-2021,Health Care,-0.0480377942671903,0.1124147748305592,0.0353728965853948,0.4152727123569858,0.5554847323243352,0.4649678511512337,0.7806868659025686,0.279207355134446,-3.5452082077705067,-1.4689244952803169,273.0,310.0,306.0,135.0,307.0,264.0,310.5,35.0,296.0,264.0,312.0,4.0,272.0,318.0,305.0,176.0,296.0,344.0,316.0,298.0,296.0,311.0,198.0,294.0
139,139,1374,Embracer,Gaming,451.108,2997.131,0.236,12294.5,60230.5,-0.04662,81147.985,51.159,-0.05847,-5673.7,42031.602,-0.1800199999999999,-0.28135,-0.35713,Sweden,First North,EMBRAC B,463.802,2022-02-17,EMBRAC-B.ST,0.0,53600.0,4.899,1.931,1.47261,2022-03-03,Q3-2022,Consumer Durables,-0.1349865275180327,0.2041241563659607,0.0131749415741557,0.2217829604759152,0.467785717242694,0.44545066828626,0.5444527109804362,0.2742533878411552,-7.563956499574601,-2.193475576843464,208.0,218.0,251.0,157.0,350.0,295.0,310.5,103.0,253.0,264.0,312.0,335.0,272.0,277.0,275.0,225.0,227.0,298.0,247.0,329.5,216.0,281.0,309.0,295.0
449,449,1524,Xspray Pharma,Biotechnology,1.222,2997.131,0.7015,-37.911,622.903,-0.3051,1226.324,94.081,-0.16341,-157.425,591.752,-0.1343099999999999,-0.5879099999999999,-0.4995799999999999,Sweden,Mid Cap,XSPRAY,463.802,2022-02-18,XSPRAY.ST,0.0,53600.0,1869.396,2.072,0.0290799999999999,2022-03-03,Q4-2021,Health Care,-0.2660320539685544,-0.0608618035231809,0.0204787963771293,0.3686385042300567,0.8715461766062379,0.5009743605703448,0.5091472185510839,0.8459745616840753,-1.447065724646775,-1.75532163107285,171.0,334.0,289.0,137.0,247.0,274.0,310.5,115.0,366.0,264.0,312.0,60.0,272.0,302.0,311.0,274.0,352.0,184.5,319.0,269.0,258.0,302.0,257.0,296.0
0,0,1398,AAC Clyde Space,Satellite Systems,2.392,2997.131,0.204,127.591,880.341,-0.05916,410.347,57.718,-0.05817,-57.241,678.809,-0.32114,-0.30456,-0.31571,Sweden,First North,AAC,463.802,2022-02-17,AAC.ST,0.0,53600.0,1.946,0.605,0.38364,2022-03-03,Q4-2021,Technology,-0.084325635046088,0.1449336109530284,-0.0664111204892144,-0.9814305467326098,0.5176665523867942,0.4541348191840328,0.6201844595969638,1.477475843932116,3.0163529452376885,1.4483254223885524,309.0,239.0,244.0,276.0,54.0,81.0,310.5,4.0,146.0,264.0,312.0,269.0,272.0,276.0,279.0,203.0,277.0,308.0,257.0,59.5,306.0,288.0,225.0,297.0
312,312,1406,Oncopeptides,Biotechnology,35.053,2997.131,0.269,65.174,439.376,0.091675,701.712,262.126,-6.7800400000000005,-1516.73,210.868,-0.02967,-0.80362,-0.94954,Sweden,Mid Cap,ONCO,463.802,2022-02-17,ONCO.ST,0.0,53600.0,5.932,3.328,-0.53591,2022-03-03,Q4-2021,Health Care,-7.192793595993702,0.148333090564801,0.069836638266676,0.3021644770912272,2.067409122301379,1.0804594076293244,2.118261446342492,-1.3900549421629995,-2.7582341515932463,-1.2037320276692096,95.0,349.0,350.5,147.0,287.0,249.0,310.5,202.0,272.0,264.0,312.0,3.0,272.0,367.0,184.5,368.0,272.0,294.0,350.0,279.5,261.0,322.5,241.0,298.0
319,319,2286,Pagero Group,IT Services,0.558,2997.131,0.312,545.382,1415.016,-0.20012,2166.819,56.984,-0.19919,-186.006,795.336,-0.2849899999999999,-0.81243,-0.94954,Sweden,First North,PAGERO,463.802,2022-02-25,PAGERO.ST,0.0,53600.0,3.973,2.724,0.17759999999999998,2022-03-03,Q4-2021,Technology,-0.2338709677419354,0.385424617106803,0.1113028040857777,2.436831957733948,0.5739609018739927,0.5381887107442149,0.4186201868907073,,0.0339904601387046,-0.1373489980930668,280.0,359.0,350.5,29.0,168.0,176.0,310.5,164.0,238.0,264.0,312.0,184.5,272.0,307.0,302.0,263.0,96.0,278.0,359.5,166.0,293.0,266.0,271.0,299.0
83,83,1719,Calliditas Therapeutics,Pharmaceuticals,39.096,2997.131,0.157,-128.138,1459.91,-1.42146,4386.26,101.879,-0.49618,-485.928,1008.281,0.07851,-0.34837,-0.32419,Sweden,Mid Cap,CALTX,463.802,2022-02-24,CALTX.ST,0.0,53600.0,19.125,4.35,-0.03089,2022-03-03,Q4-2021,Health Care,-0.4819370790484002,-0.0877711639758615,-0.0218953515657228,-0.2038748521620917,0.7709114037699691,0.5760287889977213,0.9843009557433928,1.3559574283014466,-2.089677267648628,0.0207688383643116,52.0,262.0,245.0,211.0,270.0,139.0,310.5,248.0,321.0,264.0,312.0,39.0,272.0,342.0,346.0,320.0,354.0,320.0,265.5,233.5,197.5,356.0,277.0,300.0
387,387,386,Starbreeze B,Gaming,2.382,2997.131,0.186,69.387,674.147,-0.12293,688.379,42.511,-0.84246,-35.138,122.817,-0.08654,-0.33287,-0.52261,Sweden,Small Cap,STAR B,463.802,2022-02-16,STAR-B.ST,0.0,53600.0,5.477,5.605,-0.04876,2022-03-03,Q4-2021,Consumer Durables,-0.2861004584055953,0.1029256230466055,-0.0005711977465699,-0.0121120568469171,0.4367879927865581,0.383643513184749,0.4322233529000396,1.20403205826281,-3.5650187124391644,-0.5959590648298027,138.0,257.0,294.0,190.0,308.0,228.0,310.5,285.0,265.5,264.0,312.0,34.0,272.0,357.0,291.0,281.0,302.0,311.0,288.0,279.5,235.0,331.0,270.0,301.0
385,385,765,SpectrumOne,Advertising,1.835,2997.131,0.205,41.484,296.879,-0.67862,488.056,60.587,-0.7132599999999999,-240.793,217.544,-0.01975,-0.3114099999999999,-0.3853199999999999,Sweden,First North,SPEONE,463.802,2022-02-24,SPEONE.ST,0.0,53600.0,7.944,2.243,0.37781,2022-03-03,Q4-2021,Consumer Durables,-1.1068703342772035,0.139733696219672,0.0146215669736685,0.2077541286573674,0.6981970334670904,0.5954055861679309,0.645035916915112,2.041063239028856,-1.9173763713391372,1.0934585881687977,92.0,243.0,262.0,158.0,264.0,94.0,310.5,127.5,285.0,264.0,312.0,266.0,272.0,353.0,331.0,363.0,280.0,307.0,262.5,205.0,188.5,349.5,302.0,302.0
437,437,2202,Vimian Group,Medical Supplies,25.924,2997.131,0.272,1099.278,5772.316,0.05082,19362.091,58.326,0.16264,-446.165,3611.139,-0.20922,-0.52127,-0.94954,Sweden,First North,VIMIAN,90.232,2021-11-30,VIMIAN.ST,0.0,26.58,12.323,5.362,0.17759999999999998,2022-03-03,Q3-2021,Health Care,-0.1235524304104605,0.1904396779386298,-0.1458314767798413,-2.8029344765738475,0.5444614506618249,0.5381708466981847,0.4768458104434114,,0.0339904601387046,-0.1373489980930668,230.0,320.0,350.5,347.0,168.0,176.0,156.0,277.0,306.0,264.0,244.0,184.5,272.0,104.0,233.0,219.0,240.0,291.5,343.0,166.0,346.0,237.0,258.0,303.0
417,417,745,Tobii,Biometric,14.893,2997.131,0.503,444.0,1224.0,-0.37805,2964.608,89.965,-0.21853,-324.0,840.0,-0.57457,-0.59111,-0.5456799999999999,Sweden,Mid Cap,TOBII,463.802,2022-02-08,TOBII.ST,0.0,53600.0,4.813,3.529,-0.26024,2022-03-03,Q4-2021,Technology,-0.3857142857142857,0.3627450980392157,0.0652911488902618,0.1849252994594395,1.6218202009011198,0.753730593027996,3.2359188588566514,1.2146376518406186,-2.423279492968993,-1.6176655830897897,358.0,335.0,300.0,162.0,279.0,271.0,310.5,214.0,251.0,264.0,312.0,14.0,272.0,314.0,315.0,300.0,105.0,243.0,327.5,289.0,325.0,276.5,242.0,304.0
223,223,1860,Inzile,Auto & Equipment,0.895,2997.131,0.102,-23.332,76.578,-2.037,1070.668,65.73,-1.6292,-139.285,65.701,0.16706,0.03954,-0.53963,Sweden,First North,INZILE,463.802,2021-11-18,INZILE.ST,0.0,53600.0,30.187,16.296,0.22425,2022-03-03,Q3-2021,Consumer Durables,-2.119982953075296,-0.3046828070725274,0.0011414608526275,0.0095101831508979,0.8279718953643767,0.6722255792933856,1.1000483748834553,,0.0339904601387046,-0.1373489980930668,31.0,56.0,299.0,178.0,168.0,176.0,310.5,356.0,336.0,264.0,312.0,207.0,272.0,363.0,353.0,366.0,365.0,328.0,171.5,166.0,122.0,367.0,355.0,305.0
315,315,170,Orexo,Pharmaceuticals,2.908,2997.131,0.444,486.1,1273.7,-0.54982,742.815,60.69,-0.6393,-281.9,349.6,-0.4368399999999999,-0.38822,-0.52915,Sweden,Mid Cap,ORX,463.802,2022-01-27,ORX.ST,0.0,53600.0,1.315,2.125,0.03309,2022-03-03,Q4-2021,Health Care,-0.8063501144164759,0.3816440292062495,-0.1752208122909245,-3.1799469318851705,0.4769423001733409,0.4052090421569,0.5050163747096179,0.7702795187728744,-2.41656546613632,-0.8630294797634225,342.0,282.0,297.0,353.0,278.0,234.0,310.5,119.0,109.0,264.0,312.0,68.0,272.0,350.0,324.0,352.0,98.0,249.0,303.5,265.5,356.5,296.0,193.0,306.0
103,103,2097,CoinShares,Internet Transactions,3.226,2997.131,0.02,590.06,48293.32,-11.46209,5283.752,66.939,-10.80338,-1565.993,2433.299,-0.04106,-0.12555,-0.94954,Sweden,First North,CS,463.802,2022-02-22,CS.ST,0.0,53600.0,5.394,2.171,1.03309,2022-03-03,Q4-2021,Technology,-0.6435678476011374,0.0122182529592084,0.0392041817160813,0.5617428112216282,0.7946155318864496,0.7558735315742916,0.6396383778620904,,0.0339904601387046,-0.1373489980930668,100.0,117.0,350.5,121.0,168.0,176.0,310.5,123.0,264.0,264.0,312.0,324.0,272.0,368.0,365.0,335.0,333.0,353.5,246.0,166.0,168.5,366.0,314.0,307.0
116,116,2253,CTEK,Electrical Components,25.125,2997.131,0.588,492.4,1566.4,0.06686,5814.921,70.694,0.00672,-95.2,655.1,-0.41491,-0.81243,-0.94954,Sweden,Mid Cap,CTEK,77.2,2022-02-16,CTEK.ST,0.0,1322.616,6.276,8.876,0.07738,2022-03-03,Q4-2021,Industrials,-0.1453213249885513,0.3143513789581205,-0.1259766285403322,-2.01113767687672,0.7468000901234918,0.6958071755742844,0.5741003639074025,,0.0339904601387046,-0.1373489980930668,337.0,359.0,350.5,330.0,168.0,176.0,250.0,325.0,275.0,264.0,238.0,108.0,272.0,249.0,222.0,231.0,128.0,225.0,359.5,166.0,365.0,228.0,265.0,308.0
87,87,2252,Cary Group,Auto & Equipment,14.592,2997.131,0.623,1397.0,3417.0,0.06191,10363.253,69.11,0.01541,-379.0,1557.0,-0.2112399999999999,-0.81243,-0.94954,Sweden,Mid Cap,CARY,67.58,2022-02-11,CARY.ST,0.0,431.868,4.84,6.656,0.37522,2022-03-03,Q4-2021,Consumer Durables,-0.2434168272318561,0.4088381621305239,-0.0419445844028559,-0.570931670537215,0.6731547941416405,0.6008064621504818,0.6733353321902381,,0.0339904601387046,-0.1373489980930668,232.0,359.0,350.5,249.0,168.0,176.0,247.0,298.0,252.0,264.0,234.0,265.0,272.0,245.0,225.0,268.0,87.0,212.0,359.5,166.0,335.0,224.0,300.0,309.5
215,215,1455,Integrum,Medical Equipment,3.195,2997.131,0.291,54.779,171.402,-0.00198,809.906,74.686,0.10913,-33.198,157.975,-0.1953399999999999,-0.47176,-0.30923,Sweden,First North,INTEG B,463.802,2022-03-02,INTEG-B.ST,0.0,46.981,12.137,5.127,3.79178,2022-03-03,Q3-2022,Health Care,-0.2101471751859471,0.3195937036907387,-0.0384910502698775,-0.3974409682608002,0.7127970274293179,0.6445560476919703,0.887619372567141,1.8803137971723352,-2.5389991726925367,-3.9333337957466927,217.0,309.0,240.0,232.0,280.0,331.0,202.0,268.0,304.0,264.0,312.0,353.0,272.0,157.0,259.0,252.0,126.0,284.0,287.0,317.5,282.0,231.0,346.0,309.5
267,267,136,Medivir,Biotechnology,1.004,2997.131,0.076,-37.6,335.8,-0.2222599999999999,406.56,47.415,-0.22448,-48.7,281.1,-0.25962,-0.28305,-0.10776,Sweden,Small Cap,MVIR B,463.802,2022-02-15,MVIR-B.ST,0.0,53600.0,11.388,1.446,0.7535200000000001,2022-03-03,Q4-2021,Health Care,-0.1732479544646033,-0.1119714115544967,-0.0098984878114277,-0.1797136066432603,0.4052326918396881,0.3544211138334709,0.5048095189754699,0.727663280809267,3.0855911495822825,0.1003595004013359,264.0,221.0,179.0,208.0,52.0,137.0,310.5,53.0,301.0,264.0,312.0,312.0,272.0,315.0,303.0,247.0,356.0,336.0,198.0,75.5,231.5,334.0,295.0,311.0
210,210,1384,InDex Pharmaceuticals,Pharmaceuticals,0.903,2997.131,0.7015,-1.663,445.196,-16.64941,740.436,40.974,-0.2373999999999999,-124.058,434.039,-0.10323,-0.15758,-0.15758,Sweden,First North,INDEX,463.802,2022-02-23,INDEX.ST,0.0,53600.0,58.21,1.706,6.27635,2022-03-03,Q4-2021,Health Care,-0.2858222417801165,-0.0037354333821507,-0.0690631437111347,-1.7075383818215415,0.3680763036470036,0.3586351244543723,0.3706939617372128,1.0783879195982369,6.6681320372973465,4.386559624183231,145.0,137.0,191.0,319.0,9.0,12.0,310.5,75.0,348.0,264.0,312.0,357.0,272.0,317.0,367.0,280.0,337.0,184.5,160.0,4.0,207.0,322.5,335.0,312.0
331,331,434,PowerCell,Renewable Energy,56.09,2997.131,0.306,49.034,521.328,-0.73786,8856.66,77.713,-0.1958099999999999,-84.261,383.451,-0.16626,-0.15716,-0.42838,Sweden,First North,PCELL,463.802,2022-02-11,PCELL.ST,0.0,53600.0,55.438,23.097,-0.07679,2022-03-03,Q4-2021,Utilities,-0.219743852539177,0.0940559494214774,-0.0509377680366119,-0.6683601617174812,0.6616791834229339,0.6199220347238715,0.6985041632644371,0.4940402646411576,-4.415569667752843,-0.4627633483325179,199.0,136.0,271.0,254.0,319.0,221.0,310.5,362.0,347.0,264.0,312.0,29.0,272.0,305.0,333.0,258.0,306.0,280.0,204.5,281.0,225.0,318.0,323.0,313.0
44,44,377,Bactiguard,Medical Equipment,1.236,2997.131,0.211,78.795,849.29,-0.09515,4520.676,32.581,-0.10855,-5.164,541.45,-0.1502,-0.23669,-0.17042,Sweden,Mid Cap,BACTI B,463.802,2022-02-08,BACTI-B.ST,0.0,53600.0,25.248,8.349,0.2578,2022-03-03,Q4-2021,Health Care,-0.0095373534028996,0.092777496497074,-0.0434133116568212,-1.2008976022113866,0.3590840956240504,0.3385649754008746,0.3313268116611215,0.174758781995185,-8.849444619387388,-5.91300633649481,187.0,185.0,198.0,284.0,357.0,356.0,310.5,323.0,331.0,264.0,312.0,222.0,272.0,289.0,287.0,163.0,307.0,306.0,193.0,362.0,224.0,290.0,353.0,314.0
269,269,1854,Mentice,Medical Equipment,1.288,2997.131,0.707,155.071,261.904,-0.14688,1416.787,57.605,-0.21325,-31.032,136.887,-0.39149,-0.65015,-0.43028,Sweden,First North,MNTC,463.802,2022-02-03,MNTC.ST,0.0,53600.0,7.448,10.35,0.06781,2022-03-03,Q4-2021,Health Care,-0.2266979333318722,0.5920909951738041,-0.0205192575411028,-0.3480029471032698,0.5817225582476382,0.5396133540662447,0.540403761916956,,0.0339904601387046,-0.1373489980930668,331.0,341.0,273.0,225.0,168.0,176.0,310.5,335.0,280.0,264.0,312.0,100.0,272.0,313.0,294.0,261.0,38.0,174.0,314.5,166.0,329.0,232.0,315.5,315.0
79,79,2282,Byggfakta,Information Services,3.043,2997.131,0.125,1177.2,12394.7,0.00431,10867.75,39.86,-0.03863,-3850.6,7938.9,-0.26696,-0.81243,-0.94954,Sweden,Large Cap,BFG,277.759,,BFG.ST,0.0,53600.0,6.525,1.369,0.17759999999999998,2022-03-03,Q4-2021,Industrials,-0.4850294121351824,0.0949760784851589,-0.0005463457772232,-0.0108168620052922,0.4067054532515826,0.3824919722656676,0.46292,,0.0339904601387046,-0.1373489980930668,271.0,359.0,350.5,184.5,168.0,176.0,310.5,45.5,276.0,264.0,255.0,184.5,272.0,271.0,256.0,321.0,305.0,325.0,359.5,166.0,327.0,317.0,233.0,316.0
394,394,471,Storytel,Broadcasting & Publishing,60.362,2997.131,0.92,1413.792,2982.517,-0.32298,6084.782,72.214,-0.19427,-600.569,2039.431,-0.40074,-0.5686,-0.6010300000000001,Sweden,First North,STORY B,463.802,2022-02-18,STORY-B.ST,0.0,53600.0,1.971,2.984,0.57022,2022-03-03,Q4-2021,Consumer Durables,-0.294478705089802,0.4740264682481273,-0.2399914743138906,-3.5897783668466663,0.609578727655321,0.4884738001484806,0.6127281323796725,1.1139531917907637,-6.900690495324029,-4.542247157658057,333.0,329.0,308.0,358.0,348.0,338.0,310.5,177.0,147.0,264.0,312.0,300.0,272.0,304.0,313.0,283.0,75.0,112.0,329.0,352.0,360.0,236.0,282.0,317.0
59,59,389,BIMobject,IT Services,0.828,2997.131,0.318,57.45,377.942,-1.5678999999999998,578.174,52.28,-0.28815,-118.266,282.065,-0.29422,-0.5024000000000001,-0.6254500000000001,Sweden,First North,BIM,463.802,2022-02-11,BIM.ST,0.0,53600.0,4.641,2.05,-0.20774,2022-03-03,Q4-2021,Technology,-0.4192863347100846,0.1520074508787062,-0.080951492672402,-1.4305870705875905,0.5610875647370656,0.4705441071131776,0.5186211317268192,0.7464219048041338,-3.0628228959835084,-2.931254324714058,291.0,314.0,313.0,302.0,296.0,315.0,310.5,112.0,247.0,264.0,312.0,17.0,272.0,326.0,348.0,308.0,271.0,277.0,322.0,317.5,340.0,328.0,211.0,318.0
11,11,2288,Advanced SolTech,Solar Energy,1.258,2997.131,0.067,125.175,1752.905,0.04559,1234.56,110.42,0.03212,-194.818,499.455,-0.46128,-0.81243,-0.94954,Sweden,First North,ASAB,33.501,2022-02-24,ASAB.ST,0.0,47.718,8.041,2.472,0.39446,2022-03-03,Q4-2021,Utilities,-0.3900611666716722,0.0714100307774808,0.0468099693057307,0.5919598825294119,1.0675901077537004,0.92342958449154,0.7247458280634844,,0.0339904601387046,-0.1373489980930668,346.0,359.0,350.5,117.0,168.0,176.0,204.0,142.0,286.0,264.0,206.0,273.0,272.0,234.0,237.0,302.0,313.0,338.0,359.5,166.0,330.0,303.5,246.0,319.0
442,442,1401,Vo2 Cap,Medical Supplies,0.956,2997.131,1.04,57.392,281.555,-0.0884099999999999,479.501,160.566,-0.10377,-0.67,145.232,-0.53287,-0.7522,-0.42921,Sweden,First North,VO2,463.802,2022-02-25,VO2.ST,0.0,53600.0,1.637,3.302,17.93825,2022-03-03,Q4-2021,Health Care,-0.0046133083617935,0.2038393919482872,-0.1490705513695733,-0.8705276755886425,1.4244034577429197,1.1093264128941571,1.5694551814862152,-0.3116497518700289,-1.2571792406269675,-3.5979340913958966,352.0,347.0,272.0,269.0,241.0,327.0,310.5,197.0,131.0,264.0,312.0,366.0,272.0,287.0,285.0,160.0,228.0,82.0,318.0,297.0,344.0,226.0,310.0,320.0
368,368,569,Senzime,Medical Equipment,0.726,2997.131,0.063,-4.923,174.632,-0.957,1087.378,38.182,-0.54478,-84.302,150.782,-0.13861,-0.26891,-0.27197,Sweden,Small Cap,SEZI,463.802,2022-02-17,SEZI.ST,0.0,53600.0,99.033,7.212,-0.32547,2022-03-03,Q4-2021,Health Care,-0.5590985661418472,-0.0281907096064867,-0.0333488280971154,-0.7577154729559775,0.3597362359757215,0.3158385096374709,0.4033797237818336,0.5217726478390905,-10.017409503223384,-4.654097616589114,176.0,205.0,228.0,260.0,365.0,341.0,310.5,309.0,354.0,264.0,312.0,9.0,272.0,347.0,335.0,328.0,344.0,339.5,223.5,359.0,229.0,358.0,298.0,321.0
99,99,2077,Cint Group,IT Services,57.017,2997.131,0.096,715.829,14604.08,-0.0025,17843.213,62.181,-0.0028,-5239.821,11548.13,-0.3353399999999999,-0.27776,-0.01667,Sweden,Large Cap,CINT,463.802,2022-02-22,CINT.ST,0.0,53600.0,12.767,1.545,6.26925,2022-03-03,Q4-2021,Technology,-0.4537376181251856,0.0490156860274662,-0.0244128629421015,-0.4136222029606661,0.48539230226431,0.43487223324093,0.5409467459047475,,0.0339904601387046,-0.1373489980930668,314.0,215.0,150.0,233.0,168.0,176.0,310.5,59.0,309.0,264.0,312.0,356.0,272.0,256.0,260.0,315.0,323.0,329.0,179.0,166.0,249.5,320.0,320.0,322.0
5,5,2198,Acast,Online Services,13.336,2997.131,0.55,373.476,1864.981,-1.36358,3361.224,70.777,-0.20096,-141.889,1494.808,-0.27063,-0.32674,-0.94954,Sweden,First North,ACAST,463.802,2022-02-11,ACAST.ST,0.0,53600.0,3.277,2.249,1.71216,2022-03-03,Q4-2021,Technology,-0.0949212206517492,0.2002572680365108,-0.0039226607239044,-0.0438859424801426,0.6307018758991206,0.5692371312000051,0.8192094633062108,,0.0339904601387046,-0.1373489980930668,275.0,254.0,350.5,194.0,168.0,176.0,310.5,129.0,212.0,264.0,312.0,341.0,272.0,309.0,344.0,206.0,231.0,236.0,310.0,166.0,307.0,285.0,303.0,323.0
275,275,913,Minesto,Renewable Energy,2.781,2997.131,0.068,28.879,568.607,-0.04641,1863.849,50.404,-0.0233,-76.708,546.298,-0.28887,-0.19882,-0.32804,Sweden,First North,MINEST,463.802,2021-08-19,MINEST.ST,0.0,53600.0,44.765,3.412,0.30467,2022-03-03,Q2-2021,Utilities,-0.1404142061658655,0.0507890335504135,-0.0153236449393272,-0.3815090638943342,0.5069978208736615,0.4621142417890842,0.3681263146950726,1.4653498718067703,-2.6991577222798084,-2.602374324469095,284.0,157.0,246.0,230.0,283.0,308.0,310.5,209.0,344.0,264.0,312.0,239.0,272.0,263.0,274.0,228.0,322.0,337.0,200.5,307.0,253.0,303.5,340.0,324.0
62,62,36,Bioinvent,Biotechnology,3.846,2997.131,0.013,-238.953,1447.311,-0.5826100000000001,1756.256,48.741,-0.20369,-713.385,1366.987,-0.2880999999999999,-0.31314,-0.3741299999999999,Sweden,Mid Cap,BINV,463.802,2022-02-23,BINV.ST,0.0,53600.0,90.603,1.285,0.8031900000000001,2022-03-03,Q4-2021,Health Care,-0.521866703926226,-0.1651013500208317,0.0539863224551628,1.0696603471292006,0.4516342103209623,0.412417912401048,0.4625700294622513,0.8005564847672341,-1.5404524097812318,0.4575601176311534,283.0,246.0,259.0,84.0,251.0,119.0,310.5,39.0,351.0,264.0,312.0,314.0,272.0,312.0,326.0,324.0,358.0,359.0,262.5,214.0,231.5,355.0,311.5,325.0
121,121,62,Diamyd Medical,Biotechnology,3.511,2997.131,0.001,-80.756,332.166,-1.48625,1093.133,105.461,-0.28142,-123.898,293.646,0.2345799999999999,-0.5874,-0.60528,Sweden,First North,DMYD B,463.802,2022-01-26,DMYD-B.ST,0.0,53600.0,2315.959,3.723,0.7393000000000001,2022-03-03,Q1-2022,Health Care,-0.4219298066379245,-0.243119404153345,0.1184061274197838,0.959412947359514,0.8107304403614454,0.601996603916143,1.1311188641785532,1.627949790491887,-2.577562959457941,-1.3493860957311927,24.0,333.0,309.0,87.0,281.0,260.0,310.5,224.0,367.0,264.0,312.0,311.0,272.0,325.0,347.0,309.0,362.0,364.5,333.0,282.0,186.0,360.0,356.0,326.0
20,20,1385,Alligator Bioscience,Biotechnology,0.968,2997.131,0.039,-71.856,333.2,-18.53916,518.375,53.521,-0.50212,-127.078,282.273,0.00642,-0.49189,-0.6434000000000001,Sweden,Small Cap,ATORX,463.802,2022-02-11,ATORX.ST,0.0,53600.0,34.27,1.836,1.193,2022-03-03,Q4-2021,Health Care,-0.4501953782331289,-0.2156542617046818,0.0481353860828579,0.8122696800656835,0.5940646631768576,0.4592631639705378,0.5431300853499372,1.0360786410341678,-0.4095871506984245,0.4747761307066413,76.0,313.0,318.0,96.0,215.0,118.0,310.5,92.0,339.0,264.0,312.0,328.0,272.0,343.0,368.0,314.0,361.0,346.0,324.0,127.5,210.0,364.0,329.0,327.0
