,Unnamed: 0,Börsdata ID,Company,Industry,Volume,P/FCF,Assets Turn,Gross profit,Tot. Assets,ROC,Market Cap,Volatility,ROE,FCF,Total Equity,Return 3m,Return 6m,Return 1y,Country,List,Tick,EV/EBIT,Last Report,Yahoo,Yield,P/E,P/S,P/B,Asset Growth,Info - Stock price,Info - Report,Sector,FCFROE,GPA,EA ret,EA ret std,1 Year Volatility,1 Year MAD,EA Volatility,Beta,Res_Mom_1Y,Res_Mom_6m
235,235,408,Kambi,Gambling & Casinos,54.925,18.744,0.825,1179.254,2068.988,0.69277,6442.8,52.185,0.34298,343.729,1422.812,-0.0804599999999999,-0.1018999999999999,-0.5798,Sweden,First North,KAMBI,9.784,2022-02-11,KAMBI.ST,,13.203,3.774,4.528,0.44151,2022-03-03,Q4-2021,Consumer Durables,0.2415842711475585,0.5699665730299064,0.0833011576662254,1.728754361515306,0.6133332272161318,0.5015021074521934,0.4416288039306265,1.1313756004379882,-4.665645256115123,3.75245022611348
236,236,1796,Karnov,Business Consultants,7.026,-84.913,0.194,739.35,4521.922,0.04256,6053.712,43.448,0.03942,-71.293,2147.522,0.10236,-0.03945,0.079,Sweden,Mid Cap,KAR,55.125,2022-02-23,KAR.ST,,64.42,6.894,2.819,0.2258599999999999,2022-03-03,Q4-2021,Industrials,-0.033197797275185,0.1635034836956498,0.0299202740583974,0.5564529006582423,0.3328546923457364,0.2699681420960911,0.4928069222902311,,0.0339904601387046,-0.1373489980930668
237,237,119,Karo Pharma,Biotechnology,3.562,-44.253,0.235,1706.3,12593.4,0.01753,12837.738,31.795,-0.00301,-290.1,5814.3,-0.0221099999999999,0.06089,0.1363599999999999,Sweden,Large Cap,KARO,88.8,2022-02-25,KARO.ST,,-734.355,4.335,2.208,0.0060599999999999,2022-03-03,Q4-2021,Health Care,-0.0498942263041122,0.1354916067146283,-0.0184240552182478,-0.4416596851519875,0.2918378605440068,0.2489634277369428,0.3823288857193853,0.2128373984810444,-0.5461868808281918,-0.6069636176522162
238,238,243,Karolinska Development,Holding Companies,5.27,-17.619,0.002,-31.721,1109.275,0.1730399999999999,577.135,125.855,0.1759,-32.757,971.107,-0.44426,-0.33936,1.04348,Sweden,Small Cap,KDEV,4.118,2022-02-25,KDEV.ST,,3.379,265.961,0.594,0.24626,2022-03-03,Q4-2021,Financials,-0.0337316073306031,-0.0285961551463793,-0.0157843770903132,-0.1739516038253345,1.2248910883661943,0.8381571734471878,0.831646288087313,0.8106827989024353,3.34884913362798,0.1376975539851622
239,239,1887,K-Fast Holding,Real Estate,6.227,-6.184,0.109,277.9,11482.7,0.0238499999999999,13544.32,54.599,0.24669,-2190.1,4233.7,-0.2613,-0.22441,0.34497,Sweden,Large Cap,KFAST B,81.763,2022-02-17,KFAST-B.ST,,12.969,10.812,3.199,0.4991299999999999,2022-03-03,Q4-2021,Financials,-0.5173016510380991,0.0242016250533411,0.0117570734958023,0.192313480077892,0.5734618420728351,0.5206370326667105,0.5603110008081749,,0.0339904601387046,-0.1373489980930668
240,240,231,Kindred,Gambling & Casinos,126.782,13.683,1.035,8779.44,14183.88,0.6674500000000001,22395.862,38.698,0.52247,1636.825,6584.58,-0.03548,-0.41036,-0.31565,Sweden,Large Cap,KIND SDB,5.364,2022-02-09,KIND-SDB.ST,0.04034,6.423,1.526,3.401,0.22695,2022-03-03,Q4-2021,Consumer Durables,0.2485845718329795,0.6189730877587798,-0.0139944370757033,-0.4245591021209492,0.4206719747348353,0.3923963965710369,0.302104309564125,1.1056157602825003,-3.44766581800769,-1.3190734667148276
241,241,120,Kinnevik B,Holding Companies,225.728,60.79,,,78587.0,0.2032999999999999,66747.932,40.83,0.20413,1098.0,72391.0,-0.2257999999999999,-0.30317,-0.38754,Sweden,Large Cap,KINV B,4.16,2022-02-03,KINV-B.ST,,4.505,,0.922,-0.3210499999999999,2022-03-03,Q4-2021,Financials,0.0151676313353869,,-0.0711258522712326,-1.7155935082780682,0.3858577722122762,0.37002608253137,0.3799729951511817,1.1954430196848187,1.6124938911516609,-1.7921147902270134
242,242,2249,Kjell Group,Retailers,1.668,-11.622,0.935,1033.637,2564.664,0.09772,1623.019,30.533,0.0701799999999999,-139.65,889.447,-0.13167,-0.81243,-0.94954,Sweden,First North,KJELL,16.336,2022-02-25,KJELL.ST,,26.002,0.674,1.825,0.1958099999999999,2022-03-03,Q4-2021,Consumer Durables,-0.1570076688099459,0.4030301825112373,-0.0797881357341749,-2.2518185897388387,0.3366726722373071,0.3180882700272274,0.3247465610483955,,0.0339904601387046,-0.1373489980930668
243,243,2322,KlaraBo,Real Estate,3.754,,,,,,4917.184,53.319,,,,-0.23878,-0.81243,-0.94954,Sweden,Mid Cap,KLARA B,,,KLARA-B.ST,,,,,,2022-03-03,Q4-2020,Financials,,,-0.0005463457772232,-0.0108168620052922,0.539041298705981,0.4979314596396527,0.46292,,0.0339904601387046,-0.1373489980930668
244,244,122,KnowIT,IT Consulting,18.417,165.316,0.76,,6335.4,0.10213,8414.563,39.53,0.07463,50.9,3884.7,-0.1266,-0.06687,0.12454,Sweden,Mid Cap,KNOW,23.276,2022-02-04,KNOW.ST,0.0227999999999999,25.041,1.749,2.166,1.06897,2022-03-03,Q4-2021,Technology,0.0131026848920122,,0.0094963806596695,0.242805231543394,0.3816958503557821,0.3401595441289304,0.3584591890745379,1.1231632422338538,1.944264435221676,-1.3849834702602444
245,245,313,Kopy Goldfields,Mining - Gold & Silver,0.598,-5.164,0.9,554.434,1626.814,0.29178,600.334,75.858,0.3024,-116.256,930.87,-0.6775100000000001,-0.64896,-0.62865,Sweden,First North,KOPY,2.633,2021-11-25,KOPY.ST,,2.121,0.41,0.645,,2022-03-03,Q3-2021,Materials,-0.1248896193883141,0.3408097053504579,-0.0187778352685675,-0.4207331317009889,0.6383987395970604,0.5008146866333126,0.4090519382570416,1.8871419628727704,-3.533336258803106,-2.229066178217681
246,246,124,Lagercrantz,Electrical Components,20.798,-896.808,0.902,1926.0,5568.0,0.18927,19729.776,43.715,0.26424,-22.0,2002.0,-0.21494,-0.17596,0.2745599999999999,Sweden,Large Cap,LAGR B,30.155,2022-02-04,LAGR-B.ST,0.01057,36.393,3.926,9.855,0.31321,2022-03-03,Q3-2022,Industrials,-0.0109890109890109,0.3459051724137931,-0.0104035812056139,-0.2069843664727864,0.3740247550012078,0.3519374197306504,0.4606647273489985,1.525229902465751,1.2064632338605965,-0.911757782676461
247,247,126,Latour,Holding Companies,89.857,-190.79,0.387,7088.0,47937.0,0.06174,168849.166,32.925,0.13814,-885.0,31553.0,-0.18813,-0.12924,0.31858,Sweden,Large Cap,LATO B,68.123,2022-02-11,LATO-B.ST,0.0125,38.577,9.094,5.351,0.13902,2022-03-03,Q4-2021,Financials,-0.0280480461445821,0.147860733879884,-0.0344132203319166,-0.9424112707842922,0.2831546262410926,0.2764475458241703,0.3346759360103141,1.1672060253464942,1.187183003865331,0.3784706110044611
248,248,1661,Leading Edge Materials,Mining,1.683,-42.297,,-0.901,199.279,-0.08563,629.327,81.55,-0.12535,-14.879,128.926,0.4928099999999999,1.39884,0.7965399999999999,Sweden,First North,LEMSE,-38.626,2022-01-26,LEMSE.ST,,-37.762,,4.881,0.05651,2022-03-03,Q4-2021,Materials,-0.1154072879015869,-0.0045212992839185,0.1710414330125229,2.0218112234952343,0.787834927142611,0.7395774154231138,0.7753545975460381,0.6135625371415312,0.9466403967885642,3.992568908261488
249,249,1004,LeoVegas,Gambling & Casinos,18.382,17.942,1.52,2692.945,2650.138,0.22065,3254.833,35.058,0.13071,181.404,803.266,0.04232,-0.16002,-0.28463,Sweden,Mid Cap,LEO,17.485,2022-02-11,LEO.ST,0.0524699999999999,28.73,0.808,4.052,0.03212,2022-03-03,Q4-2021,Consumer Durables,0.2258330366279663,1.0161527437439108,-0.001453933646529,-0.0384228909708031,0.3679469793581151,0.332365547635353,0.3468120603275422,0.6973614712061843,-4.5535437379498935,0.7049594137650816
250,250,440,Lifco,Holding Companies,124.793,-281.835,0.703,7330.0,24876.0,0.2011,98360.475,41.693,0.2221999999999999,-349.0,10756.0,-0.0859,-0.1651899999999999,0.2991,Sweden,Large Cap,LIFCO B,33.58,2022-02-02,LIFCO-B.ST,0.0069299999999999,41.155,5.627,9.145,0.36217,2022-03-03,Q4-2021,Financials,-0.0324470063220528,0.2946615211448786,0.0003755162763976,0.0082721453354191,0.3429499927287895,0.3210692677886994,0.4160545279377612,1.6041136846108304,3.104957805038325,0.1275553371076689
251,251,1772,Lime Technologies,IT Services,4.861,-34.597,0.607,181.894,665.087,0.2027199999999999,3430.445,54.5,0.43454,-99.154,135.066,-0.19564,-0.3423299999999999,-0.4350099999999999,Sweden,Mid Cap,LIME,48.257,2022-02-16,LIME.ST,0.0100699999999999,58.449,8.489,25.398,0.8254,2022-03-03,Q4-2021,Technology,-0.7341151733226718,0.2734890322619447,-0.0056867657969134,-0.1049393128761465,0.5375963902581876,0.4884388926295057,0.496668674676737,1.313398803315764,-6.362185923659344,-4.390656627739122
252,252,2150,Linc,Holding Companies,2.426,-12.445,,,3763.411,-0.01268,4403.476,37.244,-0.00827,-353.839,3632.932,-0.11023,-0.22771,-0.94954,Sweden,Mid Cap,LINC,-96.244,2022-02-07,LINC.ST,,-127.584,,1.212,0.4264,2022-03-03,Q4-2021,Financials,-0.0973976391520678,,0.0044131377965028,0.1032363455977572,0.4736741468495836,0.386233447011696,0.3917910477680526,,0.0339904601387046,-0.1373489980930668
253,253,127,Lindab,Installation,59.562,57.451,0.936,2948.0,10305.0,0.17462,17235.436,39.158,0.09504,300.0,5650.0,-0.22007,-0.08671,0.20858,Sweden,Large Cap,LIAB,14.954,2022-02-11,LIAB.ST,0.01775,32.096,1.786,3.051,0.09569,2022-03-03,Q4-2021,Industrials,0.0530973451327433,0.2860747210092188,-0.0611695809551984,-1.469020600214552,0.3389034284465118,0.3043855547533735,0.3816341784655515,1.7702922634055172,2.8865036771992365,1.991111281405244
254,254,2314,Logistea B,Real Estate,12.022,,,,,,2017.821,90.944,,,,-0.28103,-0.81243,-0.94954,Sweden,Mid Cap,LOGI B,,,LOGI-B.ST,,,,,,2022-03-03,Q4-2020,Financials,,,-0.0005463457772232,-0.0108168620052922,0.8923414630976301,0.8608307258039185,0.46292,,0.0339904601387046,-0.1373489980930668
255,255,129,Loomis,Security,41.947,14.647,0.694,5357.0,27228.0,0.11785,20095.67,32.313,0.10971,1372.0,10063.0,0.12826,0.00262,0.14267,Sweden,Large Cap,LOOMIS,15.594,2022-02-03,LOOMIS.ST,0.03168,18.203,1.019,1.997,0.09367,2022-03-03,Q4-2021,Industrials,0.1363410513763291,0.1967459967680329,0.1278016470117393,3.920898262108407,0.2841859018381524,0.2584287216257003,0.2987380351238146,1.4977767700824025,3.319561561699034,3.1807431491379043
256,256,316,Lucara Diamond,Mining - Precious Stones,1.306,-18.462,0.559,1347.57,3707.595,0.13626,2351.252,35.308,0.0957,-127.359,2240.748,0.26585,0.07231,0.01566,Sweden,Mid Cap,LUC,5.731,2022-02-25,LUC.ST,,9.992,1.135,1.049,0.23396,2022-03-03,Q4-2021,Materials,-0.0568377166910335,0.3634620286196308,-0.0110623843408415,-0.305951827673342,0.3786648580942333,0.3405846249650534,0.3313868983500594,0.9853143484882012,4.356664080475006,4.293724318719961
257,257,130,Lundbergföretagen,Holding Companies,56.38,57.982,0.123,,202518.0,0.091,112368.8,25.798,0.1141499999999999,1938.0,99581.0,-0.07285,-0.17015,0.04033,Sweden,Large Cap,LUND B,7.588,2022-02-24,LUND-B.ST,0.00828,9.886,4.525,1.128,0.12503,2022-03-03,Q4-2021,Financials,0.0194615438688103,,-0.0034458001018297,-0.110384825273025,0.225791788743273,0.2154907215657119,0.2861016404612633,0.7045511943035165,-1.4842249645063412,-1.6646280818537915
258,258,132,Lundin Energy,Oil & Gas -Exploration,334.346,7.942,0.69,33120.25,67213.75,-2.50048,111081.862,47.426,,13986.75,-12064.05,0.12413,0.47606,0.3791299999999999,Sweden,Large Cap,LUNE,3.34,2022-02-01,LUNE.ST,0.04923,26.465,2.383,,0.18853,2022-03-03,Q4-2021,Energy,,0.4927600379386658,-0.0900353930363619,-1.618912631800197,0.3722215199976962,0.3267361257222867,0.5097174433130871,0.7071272054006925,3.1801415267735003,2.2667915904160294
259,259,595,Lundin Gold,Mining - Gold & Silver,7.028,5.885,0.435,4553.037,15166.02,0.23131,18784.418,41.021,0.27186,3191.787,7330.293,0.13739,0.02358,0.2021,Sweden,Mid Cap,LUG,9.975,2022-02-24,LUG.ST,,9.323,2.846,2.563,0.11941,2022-03-03,Q4-2021,Materials,0.4354242047350631,0.3002130420505841,0.0200687242826421,0.4333418410205528,0.3670173507055029,0.3570514727279239,0.4244521964914265,0.7710578093363629,0.5933742499466321,1.7307189972699106
260,260,131,Lundin Mining,Mining,77.654,8.676,0.436,11587.86,64608.23,0.2039399999999999,70824.576,49.465,0.1563,8163.401,37606.0,0.31237,0.37634,0.00682,Sweden,Large Cap,LUMI,6.127,2022-02-17,LUMI.ST,0.0443799999999999,10.728,2.515,1.883,0.08195,2022-03-03,Q4-2021,Materials,0.2170770887624315,0.1793557879545686,0.042419504006932,0.7047565760319436,0.4786153778117317,0.4300727309333786,0.55165313716899,0.9310667388381072,-0.0698915939503424,4.33773036122209
261,261,1573,Lyko,Personal Products,3.753,47.573,1.709,958.9,1254.5,0.11119,3192.135,40.768,0.1202599999999999,67.1,388.0,-0.37761,-0.23626,-0.2472899999999999,Sweden,First North,LYKO A,47.047,2022-02-10,LYKO-A.ST,,67.489,1.478,8.227,0.32639,2022-03-03,Q4-2021,Food and Beverage,0.1729381443298969,0.7643682742128338,-0.0661154046840745,-1.616807879918378,0.3354877242912523,0.28439162782061,0.3747864546314615,0.6373406387568349,-7.251375031160918,-2.6069073453676546
262,262,1566,MAG Interactive,Gaming,1.826,-20.576,0.616,270.772,476.597,0.04083,473.731,49.635,0.03329,-23.024,327.779,-0.22261,-0.46387,-0.55188,Sweden,First North,MAGI,31.041,2022-01-19,MAGI.ST,,43.419,1.427,1.445,0.06999,2022-03-03,Q1-2022,Consumer Durables,-0.0702424499434069,0.568136182141306,-0.1373175287503015,-2.495135953016941,0.4561725403867022,0.4280259457720371,0.5043957376203614,0.2953868672951488,-9.108177751245035,-4.557962171756889
263,263,1354,Maha Energy,Oil & Gas -Exploration,10.074,-11.537,0.406,361.741,1620.619,0.33979,1778.364,57.516,0.23612,-154.144,881.337,0.45295,0.32353,0.2411299999999999,Sweden,Small Cap,MAHA A,5.555,2022-02-28,MAHA-A.ST,,8.546,3.131,2.018,0.35551,2022-03-03,Q4-2021,Energy,-0.1748979107878144,0.2232116246940212,0.0170073947270845,0.2614030153828175,0.5064125999665107,0.4563569395254188,0.59630279013209,1.4184379149643205,3.739639534331366,2.4011911905636265
264,264,318,MedCap,Pharmaceuticals,2.852,44.852,0.783,583.8,1169.5,0.16119,2309.892,42.161,0.13831,51.5,696.0,-0.0417699999999999,-0.27442,-0.2277199999999999,Sweden,Mid Cap,MCAP,19.419,2022-02-10,MCAP.ST,0.0,23.927,2.458,3.319,0.08157,2022-03-03,Q4-2021,Health Care,0.0739942528735632,0.499187687045746,0.0712292968578025,1.469684887437741,0.3869740812985258,0.3537715024509192,0.4441954154110303,0.5092505244428698,-5.462358452699047,-4.979742066235742
265,265,1977,Media and Games,Gaming,15.826,-2.438,0.27,2881.813,9490.385,0.07209,5717.776,57.544,0.05224,-2344.847,3122.93,-0.17955,-0.3333299999999999,-0.02799,Sweden,First North,M8G,10.396,2022-02-28,M8G.ST,,33.177,1.984,1.831,1.4209200000000002,2022-03-03,Q4-2021,Consumer Durables,-0.7508484019814726,0.3036560687474744,0.1043617558847564,1.4979443759281694,0.5591666608690821,0.5384521191483236,0.6385359212074414,,0.0339904601387046,-0.1373489980930668
266,266,1459,Medicover,Healthcare Facilities,31.666,-27.482,0.818,4151.45,17701.99,0.12478,33764.64,49.02,0.18111,-1228.619,5439.976,-0.2,-0.18099,0.1499,Sweden,Large Cap,MCOV B,23.224,2022-02-11,MCOV-B.ST,0.00563,31.558,2.332,6.207,0.51616,2022-03-03,Q4-2021,Health Care,-0.2258500772797527,0.2345188309336972,-0.0142915320766131,-0.2667911265593892,0.4338320014191366,0.3935811605776099,0.4909610629301819,1.5204622231600984,0.7496076706786047,0.0417153122962296
267,267,136,Medivir,Biotechnology,1.004,-8.348,0.076,-37.6,335.8,-0.2222599999999999,406.56,47.415,-0.22448,-48.7,281.1,-0.25962,-0.28305,-0.10776,Sweden,Small Cap,MVIR B,-2.985,2022-02-15,MVIR-B.ST,,-6.444,11.388,1.446,0.7535200000000001,2022-03-03,Q4-2021,Health Care,-0.1732479544646033,-0.1119714115544967,-0.0098984878114277,-0.1797136066432603,0.4052326918396881,0.3544211138334709,0.5048095189754699,0.727663280809267,3.0855911495822825,0.1003595004013359
268,268,137,Mekonomen,Auto & Equipment,17.503,6.168,0.93,5843.0,13229.0,0.10028,6328.442,40.588,0.10939,1026.0,5229.0,-0.28969,-0.30892,-0.0283,Sweden,Mid Cap,MEKO,9.611,2022-02-11,MEKO.ST,0.0267099999999999,11.064,0.504,1.21,0.08497,2022-03-03,Q4-2021,Consumer Durables,0.1962134251290878,0.4416811550381737,-0.0958863105691153,-2.568108045876879,0.3932266525560273,0.3309307749016489,0.3422023282848135,1.6742353178748586,-0.5647708044857941,-1.8953134159065408
269,269,1854,Mentice,Medical Equipment,1.288,-45.656,0.707,155.071,261.904,-0.14688,1416.787,57.605,-0.21325,-31.032,136.887,-0.39149,-0.65015,-0.43028,Sweden,First North,MNTC,-71.94,2022-02-03,MNTC.ST,,-47.316,7.448,10.35,0.06781,2022-03-03,Q4-2021,Health Care,-0.2266979333318722,0.5920909951738041,-0.0205192575411028,-0.3480029471032698,0.5817225582476382,0.5396133540662447,0.540403761916956,,0.0339904601387046,-0.1373489980930668
270,270,251,Micro Systemation,Electronic Equipment,3.889,111.964,1.613,240.8,206.5,1.71042,1119.645,53.036,0.38326,10.0,90.8,0.62448,0.16103,0.6875,Sweden,Small Cap,MSAB B,24.01,2022-01-27,MSAB-B.ST,,31.047,3.362,12.331,0.09433,2022-03-03,Q4-2021,Technology,0.1101321585903083,1.1661016949152545,0.060350044809863,1.080442317078441,0.5274431048355345,0.4652603819140948,0.5119359805954286,0.5035869092109716,2.375681699223419,1.185590413509001
271,271,141,Midsona B,Health Products,2.969,-10.086,0.714,1015.0,5287.0,0.03583,2410.469,47.686,0.03096,-239.0,2875.0,-0.29393,-0.52302,-0.5742,Sweden,Mid Cap,MSON B,23.891,2022-02-04,MSON-B.ST,,25.248,0.639,0.838,0.03121,2022-03-03,Q4-2021,Food and Beverage,-0.0831304347826086,0.1919803291091356,-0.0656262621210459,-1.2226576056720069,0.3704077581767313,0.3320491174029848,0.491940363927827,0.9729646098186352,-9.623404932154774,-3.688037658975293
272,272,1721,Midsummer,Solar Energy,2.149,-4.169,0.192,19.433,491.236,-0.36802,745.151,71.94,-0.51199,-178.734,252.956,-0.26667,-0.1027699999999999,0.08911,Sweden,First North,MIDS,-7.221,2022-02-25,MIDS.ST,,-5.046,6.689,2.946,-0.0560299999999999,2022-03-03,Q4-2021,Utilities,-0.7065813817422794,0.0395593971125894,0.0214026113182974,0.4250562195633878,0.5721082070966321,0.4602609587388219,0.4614875958599654,0.3960450960241166,3.006060799650556,0.9352532164338688
273,273,2175,Mildef Group,IT Services,1.458,-7.404,0.581,210.1,808.2,-0.00573,1796.878,55.794,-0.00123,-242.7,568.2,0.2341,-0.07431,-0.94954,Sweden,Small Cap,MILDEF,-596.475,2022-02-10,MILDEF.ST,0.01487,-2573.98,3.826,3.162,1.19658,2022-03-03,Q4-2021,Technology,-0.4271383315733896,0.2599604058401386,-0.0836749284935983,-1.3807804551348375,0.5372657096693773,0.4782849095127628,0.5554057376260979,,0.0339904601387046,-0.1373489980930668
274,274,143,Millicom,Telecommunications,135.962,-1.385,0.305,28683.4,130952.398,0.06753,20935.53,32.013,0.21533,-15111.55,23701.0,-0.23425,-0.3607,-0.36383,Sweden,Large Cap,TIGO SDB,15.837,2022-02-11,TIGO-SDB.ST,,4.102,0.524,0.883,0.21873,2022-03-03,Q4-2021,Telecom,-0.6375912408759123,0.2190368442126581,0.0451716281013119,1.334147190042904,0.2627662213277131,0.2303144684922901,0.3103141940912822,1.0112163695276408,0.2288335759861317,-1.2487045503529302
275,275,913,Minesto,Renewable Energy,2.781,-24.298,0.068,28.879,568.607,-0.04641,1863.849,50.404,-0.0233,-76.708,546.298,-0.28887,-0.19882,-0.32804,Sweden,First North,MINEST,-104.586,2021-08-19,MINEST.ST,,-133.794,44.765,3.412,0.30467,2022-03-03,Q2-2021,Utilities,-0.1404142061658655,0.0507890335504135,-0.0153236449393272,-0.3815090638943342,0.5069978208736615,0.4621142417890842,0.3681263146950726,1.4653498718067703,-2.6991577222798084,-2.602374324469095
276,276,1421,Mips,Recreation & Sport,130.087,71.932,0.804,445.0,756.0,0.6612600000000001,19133.958,66.622,0.44194,266.0,577.0,-0.37059,-0.23721,0.1347,Sweden,Large Cap,MIPS,57.334,2022-02-10,MIPS.ST,0.00684,75.036,31.47,33.161,0.46228,2022-03-03,Q4-2021,Consumer Durables,0.4610051993067591,0.5886243386243386,-0.1591003211637556,-2.359393335793245,0.5574518808034289,0.4741692391872614,0.6180311300909642,0.9879580748269154,-2.608114065412207,-2.64232602600112
277,277,321,Misen Energy,Oil & Gas -Exploration,4.669,8.777,0.001,-11.114,34.025,,748.551,193.693,-1.6411600000000002,85.284,24.883,-0.2478099999999999,0.77931,1.32432,Sweden,First North,MISE,-17.662,2022-02-28,MISE.ST,0.0775199999999999,-18.33,22.172,30.083,-0.93018,2022-03-03,Q4-2021,Energy,3.4274002330908657,-0.3266421748714181,-0.3237748197784937,-1.7363039009493495,1.5293356582110966,1.281299264037954,1.7090586722109948,1.6863629900760544,-0.4241760308354524,0.5508011266493905
278,278,148,MTG B,Broadcasting & Publishing,60.943,-4.637,0.304,2583.0,17436.0,0.01425,14217.322,75.604,-0.04031,-3066.0,8002.0,0.42857,-0.0675399999999999,0.00579,Sweden,Mid Cap,MTG B,82.469,2022-02-07,MTG-B.ST,,-31.526,2.679,1.777,0.61444,2022-03-03,Q4-2021,Consumer Durables,-0.3831542114471382,0.1481417756366139,0.0307395046900217,0.3599299583035138,0.5013385291963813,0.3568439488631391,0.7827417741575609,0.6729003417807484,0.2695973017750531,1.180015712198582
279,279,1439,Munters,Installation,18.731,60.726,0.684,2354.0,10742.0,0.1040799999999999,10809.239,40.277,0.1175799999999999,178.0,4360.0,-0.06836,-0.3028,-0.22178,Sweden,Large Cap,MTRS,17.528,2022-02-04,MTRS.ST,0.01451,20.825,1.471,2.479,0.122,2022-03-03,Q4-2021,Industrials,0.0408256880733945,0.2191398249860361,0.0816663471925451,2.052054133225289,0.3522966329198859,0.3290452275571074,0.3647488744872167,1.7727326490485351,-0.4322612575101285,0.1460516391610929
280,280,140,Mycronic,Semiconductors,19.461,-78.638,0.755,2284.0,6136.0,0.27015,17693.602,38.172,0.2069099999999999,-225.0,3997.0,-0.0951399999999999,-0.31031,-0.14279,Sweden,Large Cap,MYCR,16.448,2022-02-09,MYCR.ST,0.0166,21.344,3.817,4.427,0.1536,2022-03-03,Q4-2021,Technology,-0.0562922191643732,0.3722294654498044,-0.0042962273032054,-0.1228079613044749,0.3528955718336595,0.3107826785035434,0.3206272070727317,1.3842261249841648,-0.2356437135623983,-0.4512586884833524
281,281,1941,Nanoform,Pharmaceuticals,1.212,-15.078,0.015,13.794,1071.973,-1.36983,3586.856,40.668,-0.20171,-237.892,939.411,-0.29256,-0.31981,-0.41824,Sweden,First North,NANOFS,-14.103,2021-11-25,NANOFS.ST,,-17.376,230.102,3.818,,2022-03-03,Q3-2021,Health Care,-0.2532352718884492,0.0128678614106885,0.0069617787783765,0.1508718538692742,0.3706565162333381,0.334212021887567,0.4229135840153541,,0.0339904601387046,-0.1373489980930668
282,282,1695,NCAB Group,Semiconductors,28.153,-22.432,1.21,987.5,2661.0,0.28445,11835.201,70.866,0.3678,-527.6,773.5,-0.29353,0.09326,0.85631,Sweden,Large Cap,NCAB,32.463,2022-02-17,NCAB.ST,0.0094799999999999,41.587,3.661,15.301,0.7943399999999999,2022-03-03,Q4-2021,Technology,-0.6820943762120233,0.3711010898158587,0.0091846096706466,0.1203563912688391,0.6419209703016285,0.594506094293912,0.6994089570257591,0.6461446592865587,-0.3798775243111512,-1.2217132159593742
283,283,151,NCC B,Construction & Infrastructure,38.128,7.505,1.816,4520.0,29421.0,0.17484,14237.647,24.774,0.25804,1897.0,5844.0,-0.15181,-0.14239,0.0518,Sweden,Large Cap,NCC B,9.408,2022-02-02,NCC-B.ST,0.0457,9.369,0.267,2.436,0.0305399999999999,2022-03-03,Q4-2021,Industrials,0.3246064339493497,0.1536317596274769,-0.0088385589484277,-0.3579731776249357,0.2309939936274606,0.2055999692177749,0.2262927389377578,1.2046182280569049,1.8932865206335567,4.352827562839197
284,284,152,Nederman,Installation,1.177,16.53,0.855,1523.3,4729.0,0.16216,6593.724,58.098,0.17777,398.9,1717.4,-0.06,0.02174,0.3333299999999999,Sweden,Mid Cap,NMAN,16.695,2022-02-15,NMAN.ST,0.01862,21.598,1.631,3.839,0.11284,2022-03-03,Q4-2021,Industrials,0.2322697100267846,0.3221188411926411,0.0793007150949374,1.3764014770939217,0.4720162618864882,0.4459889212725361,0.5280458291194938,1.390637469564144,3.321162960505837,4.337911951898112
285,285,48,Nelly Group,Clothing & Footwear,1.303,-105.245,1.587,638.7,899.9,-0.14124,442.03,51.355,-0.2338599999999999,-4.2,204.4,-0.20861,-0.31714,-0.30422,Sweden,Small Cap,NELLY,-14.532,2022-02-04,NELLY.ST,,-9.0,0.309,2.163,0.37368,2022-03-03,Q4-2021,Consumer Durables,-0.0205479452054794,0.7097455272808091,-0.021877099754366,-0.4618082589324978,0.4349524407731094,0.3821449559222186,0.434177880847021,1.544918129260526,-0.0915207131049183,-0.4316980639572719
286,286,1081,Nepa,IT Services,1.303,25.041,1.647,230.889,172.798,2.50231,596.015,44.778,0.35093,23.802,92.378,-0.15778,-0.0688,1.07671,Sweden,First North,NEPA,14.934,2021-11-19,NEPA.ST,,18.386,2.008,6.452,0.24193,2022-03-03,Q3-2021,Technology,0.2576587499188118,1.3361786594752254,-0.0521422136725623,-1.0474805478139406,0.4966004795185847,0.4187163308899014,0.4562292666069081,1.135395437145217,3.677683481458741,0.5251933226467159
287,287,154,Net Insight,Communications,21.945,12.182,0.459,228.384,828.623,0.0816399999999999,1368.665,89.762,0.03682,112.348,646.528,-0.4401899999999999,0.10377,0.7727299999999999,Sweden,Small Cap,NETI B,39.143,2022-02-22,NETI-B.ST,,56.522,3.595,2.117,-0.03914,2022-03-03,Q4-2021,Technology,0.1737712829142744,0.2756187071804668,-0.1967829481865293,-2.655116401757057,0.6746942446160832,0.549630486694496,0.6792717298153739,1.150715613322085,1.4432664609764825,0.3013820712144426
288,288,2281,Netel Holding,Telecom Services,1.047,-30.81,1.134,863.0,2133.0,0.09722,2064.273,29.917,0.07245,-67.0,911.0,-0.0432899999999999,-0.81243,-0.94954,Sweden,Mid Cap,NETEL,18.907,2022-02-16,NETEL.ST,,31.279,0.853,2.266,0.41165,2022-03-03,Q4-2021,Telecom,-0.0735455543358946,0.4045944678856071,-0.012592462877932,-0.3709902274838017,0.3065636595412601,0.3096091682958884,0.3110912905465391,,0.0339904601387046,-0.1373489980930668
