,Börsdata ID,Company,Industry,Volume,P/FCF,Assets Turn,Gross profit,Tot. Assets,ROC,Market Cap,Volatility,ROE,FCF,Total Equity,Return 3m,Return 6m,Return 1y,Country,List,Tick,EV/EBIT,Last Report,Yahoo,Performance - Perform. 1y,Yield,P/E,P/S,P/B,Asset Growth,Info - Stock price,Info - Report,Sector,FCFROE,GPA,EA ret,EA ret std,1 Year Volatility,1 Year MAD,EA Volatility
347,188,Rejlers,Business Consultants,1.784,67.199,1.234,1106.4,2349.7,0.09002,2526.685,42.443,0.09066,37.6,1215.5,-0.07522000000000001,-0.22111999999999998,-0.12054999999999999,Sweden,Mid Cap,REJL B,21.826,2022-02-03,REJL-B.ST,-0.1411,0.02392,22.402,0.872,2.079,0.04949,2022-02-25,Q4-2021,Industrials,0.0309337721102427,0.47086862152615233,0.03140731485056625,0.7323343933488355,0.37428164823525867,0.3692135005588111,0.3930619645484096
348,1082,Resurs Holding,Consumer Lending,33.756,13.194,0.071,1942.342,42961.789,0.02657,5354.0,40.577,0.12615,405.797,7201.25,-0.38797,-0.37614,-0.40179000000000004,Sweden,Mid Cap,RESURS,4.715,2022-02-08,RESURS.ST,-0.42969999999999997,0.048940000000000004,5.893,1.744,0.743,0.036379999999999996,2022-02-25,Q4-2021,Financials,0.05635091130012151,0.045210919871144103,-0.2494292909278556,-7.676017971660215,0.34443133767833867,0.2554629861231965,0.2978181162253948
349,2193,Revolutionrace,Clothing & Footwear,11.249,35.437,1.087,1148.123,1419.3,0.48861,9044.812,45.766,0.38339,255.24,835.5,-0.21316,-0.09183999999999999,-0.95011,Sweden,Mid Cap,RVRC,21.49,2022-02-08,RVRC.ST,,0.00799,28.237,5.863,10.826,,2022-02-25,Q2-2022,Consumer Durables,0.3054937163375224,0.808936095258226,-0.053423110951626995,-1.1672262673344935,0.4300383822656079,0.38776841450499483,0.4194824202421722
350,191,Rottneros,Forest & Wood Products,1.037,9.464,0.967,1178.0,2382.0,0.15541,1561.551,39.289,0.12967,165.0,1527.0,-0.06089000000000001,-0.10702,0.22919,Sweden,Mid Cap,RROS,5.789,2022-02-04,RROS.ST,0.16078,0.05894,7.845,0.678,1.023,0.055380000000000006,2022-02-25,Q4-2021,Materials,0.10805500982318271,0.4945424013434089,0.05156708058187598,1.275560877208609,0.33333207351862526,0.29171706872212905,0.3705194387138409
351,2101,RugVista,Home Furnishings,2.399,20.694,0.983,455.698,717.384,0.42701,2120.07,28.792,0.20095,102.448,496.899,-0.20929999999999999,-0.27143,-0.95011,Sweden,First North,RUG,15.122,2022-02-17,RUG.ST,,0.02451,21.233,3.007,4.267,0.21039000000000002,2022-02-25,Q4-2021,Consumer Durables,0.20617469546125067,0.6352218616528944,-0.040205689378389864,-1.2398667017730018,0.3393287834998934,0.3130769133119555,0.2972022955062564
352,193,Saab,Military & Defense,82.253,32.59,0.602,8205.0,65039.0,0.07595,32915.48,28.686,0.08284000000000001,1010.0,22976.0,-0.02416,-0.06122,0.06094,Sweden,Large Cap,SAAB B,12.133,2022-02-11,SAAB-B.ST,0.03991,0.02022,16.627,0.841,1.433,0.07382,2022-02-25,Q4-2021,Industrials,0.04395891364902507,0.1261550761850582,0.012747408629430357,0.46104881457825586,0.2711102521016905,0.22683353228156566,0.25340468562893437
353,194,Sagax A,Real Estate,0.692,-24.773,0.05,2573.0,62472.0,0.041749999999999995,115046.102,45.067,0.31555,-4644.0,31079.0,-0.312,-0.21818,0.46976999999999997,Sweden,Large Cap,SAGA A,56.284,2022-02-11,SAGA-A.ST,0.45763,0.008329999999999999,8.342,37.112,3.702,0.33997,2022-02-25,Q4-2021,Financials,-0.14942565719617748,0.04118645153028557,-0.014265029724529366,-0.28252575578604266,0.40029569557085376,0.3765351920726475,0.46275836566883594
354,438,Samhällsbyggnadsbolag B,Real Estate,701.544,-1.635,0.03,4047.0,194739.0,0.02357,71358.75,49.761,0.2962,-43642.0,83832.0,-0.35947,-0.08068,0.6440699999999999,Sweden,Large Cap,SBB B,39.797,2022-02-23,SBB-B.ST,0.59543,0.03048,2.196,12.034,0.851,0.61971,2022-02-25,Q4-2021,Financials,-0.5205887966409009,0.020781661608614607,-0.03775191137170564,-0.7877236489935863,0.37631263075285654,0.33350208670020337,0.4392428530262745
355,195,Sandvik,Industrial Machinery,502.038,-20.979,0.637,40173.0,155517.0,0.18719999999999998,272201.812,28.728,0.187,-12975.0,77332.0,-0.09281,-0.022080000000000002,-0.04212,Sweden,Large Cap,SAND,16.034,2022-01-20,SAND.ST,-0.06263,0.02189,18.823,2.747,3.52,0.30546,2022-02-25,Q4-2021,Industrials,-0.1677830652252625,0.2583190262157835,-0.00102339019817288,-0.03608963456413675,0.28003194614884686,0.26421673290648395,0.25989529155628666
356,478,Saniona,Biotechnology,1.938,-1.657,0.017,-116.421,534.154,-5.858390000000001,435.454,70.447,-0.83832,-262.773,390.525,-0.33270000000000005,-0.57335,-0.60205,Sweden,Small Cap,SANION,-0.311,2021-11-18,SANION.ST,-0.60205,,-1.33,47.234,1.115,-0.32049999999999995,2022-02-25,Q3-2021,Health Care,-0.6728711350105628,-0.21795399828513876,-0.04226417553792994,-0.7847315650202282,0.6390943747636204,0.5646209195924089,0.4936179254684942
357,196,SAS,Airlines,84.128,-5.763,0.327,11493.0,52652.0,-0.14961,7071.309,74.893,-1.83382,-1227.0,3803.0,-0.30585,-0.52688,-0.49835,Sweden,Large Cap,SAS,-7.803,2022-02-22,SAS.ST,-0.49835,,-1.014,0.411,1.859,0.036230000000000005,2022-02-25,Q1-2022,Industrials,-0.3226400210360242,0.21828230646509156,-0.19929486062978163,-2.175022953384378,0.5655031250393255,0.47828318043279394,0.8397923185413392
358,197,SCA B,Forest & Wood Products,220.18,108.995,0.159,17018.0,118233.0,0.06909,113463.398,24.665,0.07346,1041.0,83055.0,0.07307000000000001,0.01317,0.12147000000000001,Sweden,Large Cap,SCA B,15.878,2022-01-28,SCA-B.ST,0.09935000000000001,0.02012,18.597,6.028,1.366,0.12961,2022-02-25,Q4-2021,Materials,0.01253386310276323,0.1439361261238402,-0.002621727305234911,-0.09542691389828116,0.24371930055557253,0.23474710546537114,0.25180032208896524
359,380,Scandi Standard,Food Processing,15.369,16.589,1.555,3919.0,6494.0,0.05398,2239.468,31.871,0.05331,135.0,1951.0,-0.15144,-0.41043,-0.41611,Sweden,Mid Cap,SCST,19.007,2022-02-11,SCST.ST,-0.43688000000000005,0.03687,21.278,0.222,1.148,0.017070000000000002,2022-02-25,Q4-2021,Food and Beverage,0.06919528446950282,0.6034801355097013,0.08388311935804404,2.371266298070827,0.2779409748893428,0.23181200893206882,0.3242155841374597
360,922,Scandic Hotels,Hotels,79.235,2.539,0.225,9291.0,44755.0,-0.0113,8094.039,47.262,-1.4554099999999999,3188.0,1115.0,0.09326000000000001,0.25653,0.12433999999999999,Sweden,Mid Cap,SHOT,-25.334,2022-02-10,SHOT.ST,0.12433999999999999,,-4.815,0.803,7.259,0.16906,2022-02-25,Q4-2021,Consumer Durables,2.8591928251121077,0.20759691654563736,0.03633916729281994,0.6664109837788419,0.4073883116050865,0.38851884348990295,0.4997726293967426
361,419,Scandinavian Enviro,Energy & Recycling,2.514,-17.614,0.031,-19.43,243.036,-0.54755,981.641,48.923,-0.25107,-55.731,227.163,-0.15057,-0.28876999999999997,-0.36652999999999997,Sweden,First North,SES,-15.1,2022-02-24,SES.ST,-0.36652999999999997,,-15.737,129.299,4.321,0.55161,2022-02-25,Q4-2021,Industrials,-0.2453348476644524,-0.07994700373607203,-0.01527550809242928,-0.37407655321331357,0.4793547360849707,0.4259771770333584,0.374261212103022
362,1759,Scandion Oncology,Biotechnology,2.016,-6.63,,-46.216,164.456,,436.19,74.415,-0.49085,-65.791,149.504,-0.10304,-0.2563,-0.24134,Sweden,First North,SCOL,-3.625,2022-02-17,SCOL.ST,-0.24134,,-5.947,,2.918,-0.38305,2022-02-25,Q4-2021,Health Care,-0.4400618043664384,-0.2810234956462519,-0.02309664259509303,-0.30522472868240724,0.5996170332621474,0.5017134373040764,0.6935356348632294
363,1438,Sdiptech,Installation,33.874,-19.346,0.478,1589.4,5691.9,0.08292999999999999,13509.5,59.792,0.09723000000000001,-698.3,2529.1,-0.23449,-0.12605,0.1519,Sweden,Large Cap,SDIP B,42.911,2022-02-10,SDIP.ST,0.1519,,50.469,4.969,5.342,0.47737999999999997,2022-02-25,Q4-2021,Industrials,-0.2761061247083943,0.27923891846307913,-0.00102339019817288,-0.020604380513172007,0.59792,0.3815194986899988,0.45521999999999996
364,1552,Seafire,Holding Companies,2.358,-2.881,0.507,169.581,830.866,0.033010000000000005,1015.673,48.148,-0.06127,-352.574,219.109,0.16,0.40323,0.36471,Sweden,First North,SEAF,76.239,2022-02-24,SEAF.ST,0.36471,,-36.748,2.411,4.635,2.38495,2022-02-25,Q4-2021,Financials,-1.6091260514173311,0.20410150373225044,-0.016971582777471572,-0.2799411331234173,0.5357195578982801,0.4449106698624647,0.5556422657379503
365,199,SEB A,Banks,458.129,1.877,0.017,39242.0,3304230.0,0.01077,243004.5,26.865,0.13157,129445.0,193228.0,-0.19834,-0.05745,0.19596,Sweden,Large Cap,SEB A,7.873,2022-01-27,SEB-A.ST,0.13449999999999998,0.05418,9.427,4.449,1.258,0.08676,2022-02-25,Q4-2021,Financials,0.6699080878547623,0.01187629190461923,-0.015219961570899665,-0.5836913162873234,0.23044610378247873,0.20623578474387907,0.2389846277535977
366,200,Sectra,Medical Equipment,37.595,122.67,1.032,1607.777,1690.566,0.65247,28556.92,43.423,0.31392,232.794,1036.555,-0.38206,-0.11037000000000001,0.09985,Sweden,Large Cap,SECT B,69.22,2021-12-10,SECT-B.ST,0.09314,0.00613,86.81,16.372,27.55,0.3084,2022-02-25,Q2-2022,Health Care,0.2245843201759675,0.9510288270318935,-0.10765219317232211,-2.6422932169625857,0.4150596555599678,0.38759316389743065,0.373406191843666
367,201,Securitas,Security,149.553,13.688,1.681,19845.0,63363.0,0.14090999999999998,40393.781,24.223,0.15062,2951.0,20792.0,-0.1941,-0.22324000000000002,-0.11738,Sweden,Large Cap,SECU B,11.703,2022-02-08,SECU-B.ST,-0.15113,0.03977,12.882,0.379,1.943,0.07164,2022-02-25,Q4-2021,Industrials,0.14192958830319355,0.31319539794517304,0.038303550229134675,1.4796873473302596,0.21956557828688528,0.1962678520282131,0.23725136073813505
368,1487,Sedana Medical,Medical Equipment,15.019,-40.725,0.136,106.706,1167.58,-0.22782,6168.828,53.276,-0.052629999999999996,-151.476,1101.456,-0.29791,-0.23850000000000002,-0.29731,Sweden,First North,SEDANA,-86.864,2022-02-17,SEDANA.ST,-0.29731,,-98.76,38.761,5.601,0.94565,2022-02-25,Q4-2021,Health Care,-0.13752342354120364,0.09139073982082599,-0.08370745138425284,-1.5702120291793513,0.5140858612249654,0.4461706673618122,0.48859099926862165
369,202,Semcon,Business Consultants,2.469,14.938,1.263,1448.8,1355.2,0.25995,2054.014,48.718,0.16673,137.5,796.5,-0.08548,-0.09425,0.35098,Sweden,Small Cap,SEMC,10.509,2022-02-09,SEMC.ST,0.30495,0.03527,15.467,1.2,2.579,0.16416,2022-02-25,Q4-2021,Industrials,0.17263025737602009,1.0690672963400236,0.00392084707388185,0.08929479041744412,0.3974734010871871,0.3552673290825787,0.4024328501229037
370,203,Sensys Gatso,Security & Surveillance,1.584,-25.061,0.635,205.935,797.494,0.0815,822.224,35.065,0.05799000000000001,-32.809,561.803,-0.09625,-0.18464,-0.40054,Sweden,Small Cap,SENS,18.234,2022-02-23,SENS.ST,-0.40054,,25.269,1.622,1.464,0.0431,2022-02-25,Q4-2021,Technology,-0.05839947454890771,0.2582276481076974,0.10252042925343963,2.6342980819004373,0.375698579129266,0.3355522895507318,0.35668524421072595
371,569,Senzime,Medical Equipment,0.736,-13.343,0.063,-4.923,174.632,-0.9570000000000001,1124.874,37.594,-0.54478,-84.302,150.782,-0.12195,-0.13876,-0.15888,Sweden,Small Cap,SEZI,-12.491,2022-02-17,SEZI.ST,-0.15888,,-13.694,102.448,7.46,-0.32547,2022-02-25,Q4-2021,Health Care,-0.5590985661418472,-0.028190709606486782,-0.03334882809711548,-0.7571321166936342,0.3593288796466582,0.3154909682335245,0.4036905203822976
372,1377,Serneke,Construction & Infrastructure,2.126,9.904,1.263,391.0,6914.0,0.08929000000000001,1337.015,30.954,0.14147,135.0,2467.0,-0.09179999999999999,-0.0672,-0.09179999999999999,Sweden,Small Cap,SRNKE B,1.975,2022-02-09,SRNKE-B.ST,-0.09179999999999999,,3.722,0.153,0.542,0.15387,2022-02-25,Q4-2021,Industrials,0.05472233481961897,0.05655192363320798,0.009902607052910017,0.32279078463954824,0.26687709478284,0.25447178171433654,0.2811694048083667
373,342,ShaMaran,Oil & Gas -Exploration,2.118,3.558,0.239,382.961,3095.706,6.60201,1500.828,58.554,0.52655,421.816,119.092,0.47116,0.69,1.06728,Sweden,First North,SNM,2.783,2021-11-09,SNM.ST,1.06728,,23.887,2.028,12.602,0.56043,2022-02-25,Q3-2021,Energy,3.541933967017096,0.12370716082211941,0.0156417176147714,0.31973474337311647,0.5078859478969601,0.45893773467971355,0.4483676325732758
374,2310,SignUp Software,IT Services,0.548,67.494,0.545,141.524,342.057,-0.64385,2350.67,45.522,0.08428000000000001,34.828,209.281,-0.042199999999999994,-0.8257800000000001,-0.95011,Sweden,First North,SIGNUP,93.947,2022-02-16,SIGNUP.ST,,,118.381,12.604,11.232,,2022-02-25,Q4-2021,Technology,0.1664174005284761,0.41374390817904616,0.02493908377170395,0.7677955876601475,0.2993892766642282,0.29230829061898783,0.297697045889419
375,908,Sinch,Communications,419.697,-2.054,0.284,3933.0,57045.0,0.004,59247.77,77.309,0.02589,-28840.0,34026.0,-0.38455,-0.60954,-0.53086,Sweden,Large Cap,SINCH,442.461,2022-02-17,SINCH.ST,-0.53086,,63.098,3.662,1.741,3.90343,2022-02-25,Q4-2021,Technology,-0.8475871392464586,0.06894556928740468,-0.2858389124931682,-4.281776559557747,0.6515903498037019,0.5612838237878433,0.6118387705868966
376,206,SinterCast,Industrial Components,0.95,28.078,0.818,76.1,131.3,0.35755000000000003,847.964,42.017,0.29064,30.2,113.2,-0.19407,-0.19624,-0.10489000000000001,Sweden,Small Cap,SINT,26.05,2022-02-08,SINT.ST,-0.1408,0.04181,25.774,7.895,7.491,0.02819,2022-02-25,Q4-2021,Industrials,0.2667844522968198,0.5795887281035795,-0.08342606198416236,-2.311988269772538,0.3325113765329562,0.27464989602331746,0.3307164218546097
377,489,Sivers Semiconductors,Semiconductors,12.651,-5.085,0.095,4.58,951.379,-0.25920000000000004,1667.771,77.528,-0.16736,-327.975,798.903,-0.62197,-0.6535599999999999,-0.76271,Sweden,Mid Cap,SIVE,-10.032,2022-02-15,SIVE.ST,-0.76271,,-9.368,18.398,2.088,0.47002000000000005,2022-02-25,Q4-2021,Technology,-0.41053169158208197,0.0048140646367010416,-0.1941214185524065,-3.3539810533915246,0.6865137520969785,0.5579735199851121,0.5304598209516265
378,207,Skanska,Construction & Infrastructure,181.914,-22.917,1.035,15709.0,139038.0,0.16125,90111.188,24.822,0.14987999999999999,-3932.0,45683.0,-0.0241,-0.13363,0.09882999999999999,Sweden,Large Cap,SKA B,8.729,2022-02-03,SKA-B.ST,0.0499,0.0466,12.893,0.626,1.973,0.10672000000000001,2022-02-25,Q4-2021,Industrials,-0.08607140511787754,0.11298350091341935,0.07527100574613388,3.0810024156639724,0.22689513703384923,0.20241537918282082,0.22391094516086524
379,208,SKF B,Industrial Components,397.684,38.846,0.82,23275.0,99628.0,0.17507999999999999,81576.133,34.615,0.1616,2100.0,43645.0,-0.17821,-0.16752,-0.2021,Sweden,Large Cap,SKF B,9.197,2022-02-03,SKF-B.ST,-0.2321,0.03907,11.128,0.998,1.869,0.10017,2022-02-25,Q4-2021,Industrials,0.048115477145148355,0.23361906291404022,-0.059080242559498286,-1.7275127548335893,0.30600523928402606,0.28005054998872436,0.31344449741134645
380,209,SkiStar,Leisure,14.028,36.256,0.385,2119.082,7138.252,0.05175,10894.26,30.543,0.06969,300.48,2453.177,-0.14776,-0.21023,0.09766,Sweden,Mid Cap,SKIS B,54.21,2021-12-20,SKIS-B.ST,0.08593999999999999,0.01079,63.41,3.959,4.441,0.18508,2022-02-25,Q1-2022,Consumer Durables,0.12248606602784878,0.2968628734317589,-0.03564393029583257,-1.0667611275773652,0.31306254305556314,0.2872613352022064,0.30623727172611365
381,2184,Sleep Cycle,Medical Supplies,0.609,71.997,0.803,139.34,227.763,-0.18239,1019.051,41.886,0.07447,14.154,108.898,-0.22181,-0.30987,-0.95011,Sweden,Small Cap,SLEEP,82.909,2022-02-15,SLEEP.ST,,,120.853,5.571,9.358,1.17539,2022-02-25,Q4-2021,Health Care,0.12997483884001543,0.6117762762169449,0.03171017042484858,0.6708972461029766,0.425175053127855,0.40119005447738154,0.4331937777831159
382,1390,Smart Eye,Biometric,21.301,-7.082,0.063,97.25,1745.342,-0.09559,2959.106,60.46,-0.09153,-417.844,1449.895,-0.37128999999999995,-0.39134,-0.38575000000000004,Sweden,First North,SEYE,-20.501,2022-02-23,SEYE.ST,-0.38575000000000004,,-22.296,26.98,2.041,3.5161399999999996,2022-02-25,Q4-2021,Technology,-0.2881891447311702,0.055719738595644865,0.03224483870770678,0.47533991364033507,0.5511713023568885,0.5062428415966114,0.6217210459692808
383,2144,Smart Wires,Electrical Components,3.122,,,,,,1182.233,78.98,,,,-0.5926899999999999,-0.6821699999999999,-0.95011,Sweden,First North,GOGRID SDB,,,GOGRID-SDB.ST,,,,,,,2022-02-25,Q4-2020,Industrials,,,-0.00102339019817288,-0.020604380513172007,0.6528847039053721,0.5680600829489034,0.45521999999999996
384,210,Softronic,IT Consulting,1.511,12.204,1.838,519.1,428.0,0.7023199999999999,1328.983,44.144,0.28744,108.9,256.4,-0.017509999999999998,0.0,0.15152,Sweden,Small Cap,SOF B,12.789,2022-02-25,SOF-B.ST,0.09307,0.053470000000000004,18.033,1.69,5.183,-0.1699,2022-02-25,Q4-2021,Technology,0.42472698907956324,1.2128504672897196,0.09513843590386473,1.760812088240171,0.4076325799536763,0.37391258927717064,0.49520228415162715
385,2328,Solid Försäkring,Reinsurance,4.633,,,,,,948.4,45.522,,,,-0.69208,-0.8257800000000001,-0.95011,Sweden,Small Cap,SFAB,,,SFAB.ST,,,,,,,2022-02-25,Q4-2020,Financials,,,-0.00102339019817288,-0.020604380513172007,0.37752362314364074,0.31956437640068946,0.45521999999999996
386,763,SolTech Energy,Solar Energy,9.621,-5.082,0.617,747.673,1479.565,0.18256,1847.098,57.294,0.08394,-363.48,938.516,-0.17098,-0.20332,-0.45763,Sweden,First North,SOLT,10.577,2022-02-24,SOLT.ST,-0.45763,,18.883,2.024,1.968,-0.1523,2022-02-25,Q4-2021,Utilities,-0.3872922784481032,0.5053329863845116,0.08871126536895046,1.538634774554101,0.5524343975863064,0.5405845425017184,0.5284244126957837
387,785,SpectraCure,Medical Equipment,2.163,-25.988,0.03,7.134,190.518,-0.48100000000000004,707.121,118.092,-0.13289,-27.21,175.677,0.0363,-0.28204999999999997,-0.23529,Sweden,First North,SPEC,-24.976,2022-02-17,SPEC.ST,-0.23529,,-30.295,122.999,4.025,-0.09508,2022-02-25,Q4-2021,Health Care,-0.15488652470158304,0.03744528076087299,-0.03712319462593583,-0.4652248858469535,0.9691851521336312,0.6996843757703275,0.7313445801688849
388,765,SpectrumOne,Advertising,1.85,-2.146,0.205,41.484,296.879,-0.67862,516.83,60.942,-0.7132599999999999,-240.793,217.544,0.02086,-0.2371,-0.36793,Sweden,First North,SPEONE,-3.484,2022-02-24,SPEONE.ST,-0.36793,,-3.331,8.5,2.376,0.37781,2022-02-25,Q4-2021,Consumer Durables,-1.1068703342772037,0.139733696219672,0.014621566973668565,0.20531372881121956,0.6973790977950748,0.5946813533788738,0.6527029422110526
389,1632,SSAB B,Mining - Steel & Aluminum,349.645,4.067,0.856,23466.0,112019.0,0.26,51254.891,37.727,0.19946000000000003,12602.0,73477.0,0.22496,0.19553,0.63022,Sweden,Large Cap,SSAB B,2.596,2022-01-28,SSAB-B.ST,0.47467,0.10549,3.496,0.535,0.698,0.26431,2022-02-25,Q4-2021,Materials,0.17150945193734093,0.2094823199635776,0.011480676683331748,0.280590106516374,0.35752413079823747,0.3481957911930322,0.37500302903667876
390,386,Starbreeze B,Gaming,2.365,-20.251,0.186,69.387,674.147,-0.12293,711.566,42.782,-0.84246,-35.138,122.817,-0.12789,-0.31232,-0.47655000000000003,Sweden,Small Cap,STAR B,-11.575,2022-02-16,STAR-B.ST,-0.47655000000000003,,-6.882,5.661,5.794,-0.048760000000000005,2022-02-25,Q4-2021,Consumer Durables,-0.28610045840559534,0.10292562304660556,-0.0005711977465699958,-0.012546353765181954,0.46995019663635773,0.4045810016915125,0.41726177333040426
391,302,Stendörren Fastigheter,Real Estate,4.234,-21.992,0.058,482.0,11235.0,0.04086,6751.65,33.34,0.18306999999999998,-307.0,4807.0,-0.25781,-0.10882,0.6493099999999999,Sweden,Mid Cap,STEF B,29.41,2021-11-09,STEF-B.ST,0.6493099999999999,,7.657,10.308,1.405,0.11282,2022-02-25,Q3-2021,Financials,-0.06386519658830872,0.042901646639964396,-0.011171685168778533,-0.43909312933959305,0.30571952204814035,0.29247214979435593,0.23318557957461933
392,2050,Stenhus Fastigheter,Real Estate,4.069,-0.902,0.027,155.797,7099.033,0.025419999999999998,5178.977,57.063,0.19755,-5740.915,3381.106,-0.29247,0.19668,0.3931,Sweden,First North,SFAST,61.394,2021-11-23,SFAST.ST,0.3931,,7.405,26.663,1.532,,2022-02-25,Q3-2021,Financials,-1.6979399640236064,0.021946228451114397,-0.04306356548569701,-1.1355677754951257,0.43607630047705365,0.3785432953640608,0.34756542549272335
393,926,Stillfront,Gaming,104.177,-6.507,0.272,3305.0,20049.0,0.0645,16631.631,68.035,0.06023,-2556.0,9772.0,-0.35686,-0.42906999999999995,-0.6508799999999999,Sweden,Large Cap,SF,19.614,2022-02-16,SF.ST,-0.6508799999999999,,20.379,3.049,1.702,0.6213000000000001,2022-02-25,Q4-2021,Consumer Durables,-0.261563651248465,0.16484612698887724,-0.209501610430464,-3.642265759437362,0.629416903904591,0.5491694539613288,0.5271756930559927
394,144,Stockwik Förvaltning,Holding Companies,0.817,-5.435,0.708,324.8,825.4,0.06473,478.321,54.895,-0.04331,-88.0,254.0,-0.16091,-0.47922,-0.30625,Sweden,Small Cap,STWK,24.04,2022-02-18,STWK.ST,-0.30625,,-43.486,0.818,1.883,0.44832,2022-02-25,Q4-2021,Financials,-0.3464566929133858,0.3935061788223892,0.0008176037958814719,0.013994319964940011,0.5683368649723847,0.5592599350837097,0.5354645731263484
395,212,Stora Enso R,Forest & Wood Products,91.556,14.16,0.534,46324.488,192733.406,0.10904,147314.203,28.393,0.11869,10403.51,108046.602,0.18678999999999998,0.10926,0.15193,Sweden,Large Cap,STE R,10.747,2022-01-28,STE-R.ST,0.11856,0.029830000000000002,11.487,1.431,1.363,0.03821,2022-02-25,Q4-2021,Materials,0.09628724834863386,0.24035526046792324,0.045039597290866595,1.66251136151227,0.25819683838555524,0.2445330961909645,0.24829588372614667
396,2274,Storskogen,Holding Companies,78.36,-7.362,0.543,3704.0,32223.0,0.06799000000000001,44830.051,57.795,0.0516,-6089.0,16588.0,-0.46399999999999997,-0.8257800000000001,-0.95011,Sweden,Large Cap,STOR B,34.661,2022-02-23,STOR-B.ST,,0.00243,50.738,2.562,2.703,1.6847999999999999,2022-02-25,Q4-2021,Financials,-0.36707258258982395,0.11494894950811532,-0.16342745242857626,-2.966505974498934,0.601148285761787,0.5316635928261018,0.5049163411944543
397,471,Storytel,Broadcasting & Publishing,60.283,-10.233,0.92,1413.792,2982.517,-0.32298000000000004,6145.38,71.927,-0.19427,-600.569,2039.431,-0.46285,-0.56119,-0.5852499999999999,Sweden,First North,STORY B,-13.331,2022-02-18,STORY-B.ST,-0.5852499999999999,,-14.974,2.24,3.013,0.57022,2022-02-25,Q4-2021,Consumer Durables,-0.294478705089802,0.47402646824812733,-0.23999147431389067,-3.603522946435554,0.601934484656032,0.47796814993630243,0.610391060934027
398,760,Studentbostäder,Real Estate,3.773,-0.978,0.035,131.411,5934.846,0.01889,1692.449,43.104,0.07189,-1729.652,1832.877,-0.08462,-0.08083,-0.80675,Sweden,First North,STUDBO,53.688,2022-02-17,STUDBO.ST,-0.80675,,11.592,8.103,0.923,0.51361,2022-02-25,Q4-2021,Financials,-0.9436814363429734,0.022142276311803207,0.03715690021896467,0.680094016899519,1.3303063960348305,0.45274067797794476,0.5007375557267523
399,213,Studsvik,Energy & Recycling,1.247,10.858,0.852,207.1,936.6,0.156,798.065,34.448,0.16314,73.5,387.0,-0.01919,0.10215999999999999,0.17696,Sweden,Small Cap,SVIK,8.778,2022-02-10,SVIK.ST,0.15320999999999999,0.0206,12.628,1.0,2.062,0.23156,2022-02-25,Q4-2021,Industrials,0.18992248062015504,0.22111894084988254,0.029608724649021534,0.8450918939214797,0.33463027217766456,0.29590092926326483,0.3211111665161774
400,1489,Surgical Science,Medical Equipment,20.587,-3.568,0.092,265.942,3978.133,0.016479999999999998,9611.549,64.496,0.02406,-2693.531,3585.074,-0.36081,-0.18448,0.54323,Sweden,First North,SUS,164.444,2022-02-16,SUS.ST,0.54323,,93.207,26.205,2.681,7.42338,2022-02-25,Q4-2021,Health Care,-0.7513181038940897,0.06685095747175875,0.11119035945646483,1.7273569253393615,0.6401309206778129,0.5858938251588861,0.5899628864005552
401,216,Sweco B,Business Consultants,40.929,28.84,1.109,3092.0,19657.0,0.16086999999999999,46750.398,36.515,0.17341,1621.0,8594.0,-0.15882,-0.12864,0.06194,Sweden,Large Cap,SWEC B,24.146,2022-02-11,SWEC-B.ST,0.04211,0.019039999999999998,30.753,2.145,5.44,-0.01459,2022-02-25,Q4-2021,Industrials,0.18861996741912962,0.15729765477946786,0.10076091115236241,2.6944750516972724,0.3132802286586055,0.27718621262740617,0.3427342941309211
402,217,Swedbank,Banks,534.73,3.528,0.017,59629.0,2750617.0,0.0108,176547.703,22.506,0.12908,50037.0,161696.0,-0.19309,-0.07901,0.12161,Sweden,Large Cap,SWED A,6.838,2022-02-02,SWED-A.ST,0.046150000000000004,0.07213,8.377,3.765,1.092,0.060110000000000004,2022-02-25,Q4-2021,Financials,0.309451068672076,0.021678408880625694,-0.06722713796783342,-3.263108962267992,0.20054092898331344,0.17649306512413573,0.1888220418350437
403,214,Svedbergs,Home Furnishings,4.871,-1.212,0.368,372.6,2361.7,0.14183,856.48,75.537,0.21963999999999997,-706.8,266.8,-0.28114,-0.27857,0.11295,Sweden,Small Cap,SVED B,18.715,2022-02-04,SVED-B.ST,0.11295,,14.606,0.986,3.21,2.50245,2022-02-25,Q4-2021,Consumer Durables,-2.649175412293853,0.15776770970063939,-0.05479943413728394,-0.7964250581979461,0.5440777881249225,0.45585299678677754,0.6306244445473888
404,1312,Swedencare,Health Products,52.521,-7.962,0.222,388.639,3471.119,0.02005,13876.19,58.905,0.02257,-1742.899,2419.8,-0.36158999999999997,-0.35220999999999997,0.00113,Sweden,First North,SECARE,224.02,2022-02-17,SECARE.ST,-0.00113,0.00227,190.404,18.011,5.734,2.01711,2022-02-25,Q4-2021,Food and Beverage,-0.7202657244400362,0.11196360597259845,-0.10844011087659733,-1.799525315635372,0.5590242113004004,0.5328014336394591,0.5522956661334378
